"","id_student","code_presentation","Decile","Avg_Clicks","Asgmts","Avg_Asgmt_Score","final_result"
"126577","568333","2013J",9,13.5555555555556,0,87.2,"Pass"
"126569","568333","2013J",10,13.8888888888889,1,87.4545454545455,"Pass"
"126578","568381","2013J",0,1.64285714285714,0,0,"Fail"
"126579","568381","2013J",1,12.3461538461538,1,82,"Fail"
"126581","568381","2013J",2,0,0,82,"Fail"
"126582","568381","2013J",3,0,0,82,"Fail"
"126583","568381","2013J",4,0,0,82,"Fail"
"126584","568381","2013J",5,0,0,82,"Fail"
"126585","568381","2013J",6,0,0,82,"Fail"
"126586","568381","2013J",7,0,0,82,"Fail"
"126587","568381","2013J",8,0,0,82,"Fail"
"126588","568381","2013J",9,0,0,82,"Fail"
"126580","568381","2013J",10,0,0,82,"Fail"
"126589","568450","2013J",0,2.86516853932584,0,0,"Pass"
"126590","568450","2013J",1,23.2307692307692,1,68,"Pass"
"126592","568450","2013J",2,20.6666666666667,3,76,"Pass"
"126593","568450","2013J",3,14.0740740740741,0,76,"Pass"
"126594","568450","2013J",4,7.57692307692308,1,75.6,"Pass"
"126595","568450","2013J",5,6,1,76.5,"Pass"
"126596","568450","2013J",6,10.7037037037037,1,76.4285714285714,"Pass"
"126597","568450","2013J",7,27.0769230769231,2,78.6666666666667,"Pass"
"126598","568450","2013J",8,10.5185185185185,1,79.5,"Pass"
"126599","568450","2013J",9,5.62962962962963,1,78.1818181818182,"Pass"
"126591","568450","2013J",10,10.2222222222222,1,78.4166666666667,"Pass"
"126600","568551","2013J",0,4.1304347826087,0,0,"Pass"
"126601","568551","2013J",1,33.0769230769231,1,100,"Pass"
"126603","568551","2013J",2,43.037037037037,2,95,"Pass"
"126604","568551","2013J",3,11.4444444444444,1,94.75,"Pass"
"126605","568551","2013J",4,7.61538461538461,0,94.75,"Pass"
"126606","568551","2013J",5,33.4074074074074,2,91.1666666666667,"Pass"
"126607","568551","2013J",6,21.2592592592593,2,90.375,"Pass"
"126608","568551","2013J",7,31.6538461538462,1,89.7777777777778,"Pass"
"126609","568551","2013J",8,17.1111111111111,3,88.6666666666667,"Pass"
"126610","568551","2013J",9,6.25925925925926,0,88.6666666666667,"Pass"
"126602","568551","2013J",10,3.74074074074074,0,88.6666666666667,"Pass"
"126611","568592","2013J",0,6.19266055045872,0,0,"Fail"
"126612","568592","2013J",1,64.3076923076923,1,74,"Fail"
"126614","568592","2013J",2,29.8518518518519,2,65.6666666666667,"Fail"
"126615","568592","2013J",3,40.1851851851852,1,68,"Fail"
"126616","568592","2013J",4,30.1153846153846,1,68,"Fail"
"126617","568592","2013J",5,38.1111111111111,2,66.1428571428571,"Fail"
"126618","568592","2013J",6,17.7037037037037,1,61.75,"Fail"
"126619","568592","2013J",7,60.7692307692308,1,64.4444444444444,"Fail"
"126620","568592","2013J",8,62.7407407407407,3,68.5,"Fail"
"126621","568592","2013J",9,15.5555555555556,0,68.5,"Fail"
"126613","568592","2013J",10,7.14814814814815,0,68.5,"Fail"
"126622","568644","2013J",0,2.52941176470588,0,0,"Pass"
"126623","568644","2013J",1,12.3461538461538,2,83.5,"Pass"
"126625","568644","2013J",2,4.03703703703704,1,79,"Pass"
"126626","568644","2013J",3,4.44444444444444,1,80.5,"Pass"
"126627","568644","2013J",4,14.8076923076923,1,79.8,"Pass"
"126628","568644","2013J",5,2.22222222222222,1,80.6666666666667,"Pass"
"126629","568644","2013J",6,15.4074074074074,3,79.8888888888889,"Pass"
"126630","568644","2013J",7,11.3076923076923,2,80,"Pass"
"126631","568644","2013J",8,3.74074074074074,1,78.75,"Pass"
"126632","568644","2013J",9,0,0,78.75,"Pass"
"126624","568644","2013J",10,1.51851851851852,0,78.75,"Pass"
"126633","568763","2013J",0,0,0,0,"Fail"
"126634","568763","2013J",1,4.34615384615385,1,76,"Fail"
"126636","568763","2013J",2,1.07407407407407,0,76,"Fail"
"126637","568763","2013J",3,1.25925925925926,1,60,"Fail"
"126638","568763","2013J",4,0.5,0,60,"Fail"
"126639","568763","2013J",5,2.22222222222222,1,54,"Fail"
"126640","568763","2013J",6,0.851851851851852,0,54,"Fail"
"126641","568763","2013J",7,0,0,54,"Fail"
"126642","568763","2013J",8,3.40740740740741,0,54,"Fail"
"126643","568763","2013J",9,0,0,54,"Fail"
"126635","568763","2013J",10,0,0,54,"Fail"
"126644","568767","2013J",0,3,0,0,"Fail"
"126645","568767","2013J",1,20.3076923076923,1,72,"Fail"
"126647","568767","2013J",2,2.55555555555556,0,72,"Fail"
"126648","568767","2013J",3,2.2962962962963,1,51,"Fail"
"126649","568767","2013J",4,0.846153846153846,0,51,"Fail"
"126650","568767","2013J",5,5.2962962962963,1,46.6666666666667,"Fail"
"126651","568767","2013J",6,8.77777777777778,1,44.5,"Fail"
"126652","568767","2013J",7,3,0,44.5,"Fail"
"126653","568767","2013J",8,2.85185185185185,1,44,"Fail"
"126654","568767","2013J",9,8.62962962962963,1,48.1666666666667,"Fail"
"126646","568767","2013J",10,36.3333333333333,1,49,"Fail"
"126655","568774","2013J",0,2,0,0,"Pass"
"126656","568774","2013J",1,17.8461538461538,1,80,"Pass"
"126658","568774","2013J",2,32.1481481481481,0,80,"Pass"
"126659","568774","2013J",3,19.4814814814815,2,55,"Pass"
"126660","568774","2013J",4,9.76923076923077,1,59.5,"Pass"
"126661","568774","2013J",5,13.4814814814815,2,62.3333333333333,"Pass"
"126662","568774","2013J",6,10.5555555555556,1,63.1428571428571,"Pass"
"126663","568774","2013J",7,32.3076923076923,2,63.3333333333333,"Pass"
"126664","568774","2013J",8,7.88888888888889,1,64.5,"Pass"
"126665","568774","2013J",9,4.14814814814815,0,64.5,"Pass"
"126657","568774","2013J",10,24.6296296296296,1,63.5454545454545,"Pass"
"126666","568910","2013J",0,6,0,0,"Fail"
"126667","568910","2013J",1,24.3846153846154,0,0,"Fail"
"126669","568910","2013J",2,8.62962962962963,1,68,"Fail"
"126670","568910","2013J",3,3.62962962962963,1,39,"Fail"
"126671","568910","2013J",4,1.88461538461538,0,39,"Fail"
"126672","568910","2013J",5,6.7037037037037,1,28.6666666666667,"Fail"
"126673","568910","2013J",6,8.25925925925926,1,24.75,"Fail"
"126674","568910","2013J",7,2.73076923076923,0,24.75,"Fail"
"126675","568910","2013J",8,1.48148148148148,0,24.75,"Fail"
"126676","568910","2013J",9,0.37037037037037,0,24.75,"Fail"
"126668","568910","2013J",10,0.296296296296296,0,24.75,"Fail"
"126677","569016","2013J",0,2.19354838709677,0,0,"Pass"
"126678","569016","2013J",1,9.57692307692308,1,90,"Pass"
"126680","569016","2013J",2,21.5925925925926,1,89,"Pass"
"126681","569016","2013J",3,5.18518518518519,1,89.3333333333333,"Pass"
"126682","569016","2013J",4,7.92307692307692,0,89.3333333333333,"Pass"
"126683","569016","2013J",5,1.77777777777778,1,90,"Pass"
"126684","569016","2013J",6,0.888888888888889,1,89.2,"Pass"
"126685","569016","2013J",7,12.5,2,89.4285714285714,"Pass"
"126686","569016","2013J",8,1.11111111111111,0,89.4285714285714,"Pass"
"126687","569016","2013J",9,3.11111111111111,1,90.125,"Pass"
"126679","569016","2013J",10,30.7777777777778,4,89.3333333333333,"Pass"
"126688","569107","2013J",0,2.93939393939394,0,0,"Pass"
"126689","569107","2013J",1,64.9230769230769,1,90,"Pass"
"126691","569107","2013J",2,71.5555555555556,2,94.3333333333333,"Pass"
"126692","569107","2013J",3,31.4074074074074,1,92.75,"Pass"
"126693","569107","2013J",4,28.1153846153846,0,92.75,"Pass"
"126694","569107","2013J",5,34.7407407407407,2,92,"Pass"
"126695","569107","2013J",6,41.6296296296296,2,92.5,"Pass"
"126696","569107","2013J",7,59.6923076923077,1,92.4444444444444,"Pass"
"126697","569107","2013J",8,14.2592592592593,1,92.5,"Pass"
"126698","569107","2013J",9,52.8518518518519,2,92.6666666666667,"Pass"
"126690","569107","2013J",10,23.2592592592593,0,92.6666666666667,"Pass"
"126699","569132","2013J",0,1.89908256880734,0,0,"Fail"
"126700","569132","2013J",1,12.5769230769231,1,66,"Fail"
"126702","569132","2013J",2,28,2,59,"Fail"
"126703","569132","2013J",3,16.2222222222222,0,59,"Fail"
"126704","569132","2013J",4,12,0,59,"Fail"
"126705","569132","2013J",5,15.5185185185185,2,59,"Fail"
"126706","569132","2013J",6,9.25925925925926,1,57.8333333333333,"Fail"
"126707","569132","2013J",7,14.3076923076923,0,57.8333333333333,"Fail"
"126708","569132","2013J",8,6.81481481481481,1,58.1428571428571,"Fail"
"126709","569132","2013J",9,1.92592592592593,0,58.1428571428571,"Fail"
"126701","569132","2013J",10,56.962962962963,5,57.5,"Fail"
"126710","569167","2013J",0,3.36363636363636,0,0,"Pass"
"126711","569167","2013J",1,13.1923076923077,1,80,"Pass"
"126713","569167","2013J",2,30.4074074074074,3,81.25,"Pass"
"126714","569167","2013J",3,3.22222222222222,0,81.25,"Pass"
"126715","569167","2013J",4,5.88461538461539,0,81.25,"Pass"
"126716","569167","2013J",5,2.59259259259259,1,80.4,"Pass"
"126717","569167","2013J",6,6.85185185185185,1,78.6666666666667,"Pass"
"126718","569167","2013J",7,0.153846153846154,0,78.6666666666667,"Pass"
"126719","569167","2013J",8,36.2222222222222,4,81.3,"Pass"
"126720","569167","2013J",9,0.444444444444444,0,81.3,"Pass"
"126712","569167","2013J",10,12.7777777777778,2,80.0833333333333,"Pass"
"126721","569474","2013J",0,2.9047619047619,0,0,"Pass"
"126722","569474","2013J",1,34,2,94,"Pass"
"126724","569474","2013J",2,21.4444444444444,2,92.25,"Pass"
"126725","569474","2013J",3,14.2592592592593,1,92.4,"Pass"
"126726","569474","2013J",4,10.9615384615385,0,92.4,"Pass"
"126727","569474","2013J",5,6,1,93.5,"Pass"
"126728","569474","2013J",6,9.03703703703704,1,94.2857142857143,"Pass"
"126729","569474","2013J",7,22.7692307692308,3,93.8,"Pass"
"126730","569474","2013J",8,5.03703703703704,2,92.8333333333333,"Pass"
"126731","569474","2013J",9,0.185185185185185,0,92.8333333333333,"Pass"
"126723","569474","2013J",10,4.96296296296296,0,92.8333333333333,"Pass"
"126732","569507","2013J",0,3.30952380952381,0,0,"Pass"
"126733","569507","2013J",1,24.8076923076923,1,86,"Pass"
"126735","569507","2013J",2,31.2592592592593,3,90.5,"Pass"
"126736","569507","2013J",3,18.4444444444444,0,90.5,"Pass"
"126737","569507","2013J",4,11.8461538461538,0,90.5,"Pass"
"126738","569507","2013J",5,55.5185185185185,3,91,"Pass"
"126739","569507","2013J",6,31.2222222222222,1,89.75,"Pass"
"126740","569507","2013J",7,45.1538461538462,0,89.75,"Pass"
"126741","569507","2013J",8,30.7777777777778,2,90.2,"Pass"
"126742","569507","2013J",9,43.962962962963,2,90.75,"Pass"
"126734","569507","2013J",10,3.2962962962963,0,90.75,"Pass"
"126743","569566","2013J",0,3.85365853658537,0,0,"Pass"
"126744","569566","2013J",1,41.5,1,70,"Pass"
"126746","569566","2013J",2,24.1481481481481,1,75,"Pass"
"126747","569566","2013J",3,15.1851851851852,1,76,"Pass"
"126748","569566","2013J",4,11.3846153846154,0,76,"Pass"
"126749","569566","2013J",5,11.0740740740741,1,74.75,"Pass"
"126750","569566","2013J",6,5.07407407407407,1,72,"Pass"
"126751","569566","2013J",7,29.5769230769231,3,71.5,"Pass"
"126752","569566","2013J",8,24.2592592592593,2,64.9,"Pass"
"126753","569566","2013J",9,24.5925925925926,2,67.25,"Pass"
"126745","569566","2013J",10,4.40740740740741,0,67.25,"Pass"
"126754","569609","2013J",0,2.95121951219512,0,0,"Pass"
"126755","569609","2013J",1,21.0769230769231,1,92,"Pass"
"126757","569609","2013J",2,16.1851851851852,0,92,"Pass"
"126758","569609","2013J",3,8.59259259259259,1,84,"Pass"
"126759","569609","2013J",4,0.846153846153846,0,84,"Pass"
"126760","569609","2013J",5,8.81481481481481,1,86,"Pass"
"126761","569609","2013J",6,10.1111111111111,1,86,"Pass"
"126762","569609","2013J",7,30.8076923076923,0,86,"Pass"
"126763","569609","2013J",8,6.85185185185185,1,85.2,"Pass"
"126764","569609","2013J",9,3.03703703703704,0,85.2,"Pass"
"126756","569609","2013J",10,27.2222222222222,4,86.5555555555556,"Pass"
"126765","569625","2013J",0,0,0,0,"Pass"
"126766","569625","2013J",1,10.9615384615385,1,80,"Pass"
"126768","569625","2013J",2,9.55555555555556,1,76,"Pass"
"126769","569625","2013J",3,1.48148148148148,0,76,"Pass"
"126770","569625","2013J",4,0,0,76,"Pass"
"126771","569625","2013J",5,3.14814814814815,2,76.5,"Pass"
"126772","569625","2013J",6,0,0,76.5,"Pass"
"126773","569625","2013J",7,5.42307692307692,1,74.2,"Pass"
"126774","569625","2013J",8,0,0,74.2,"Pass"
"126775","569625","2013J",9,0,0,74.2,"Pass"
"126767","569625","2013J",10,18,5,77.6,"Pass"
"126776","569712","2013J",0,3.95348837209302,0,0,"Distinction"
"126777","569712","2013J",1,42.6153846153846,2,95,"Distinction"
"126779","569712","2013J",2,26.7777777777778,2,94.75,"Distinction"
"126780","569712","2013J",3,17.8888888888889,1,95,"Distinction"
"126781","569712","2013J",4,34.2307692307692,1,91.8333333333333,"Distinction"
"126782","569712","2013J",5,16,1,92.7142857142857,"Distinction"
"126783","569712","2013J",6,23.4074074074074,2,92.3333333333333,"Distinction"
"126784","569712","2013J",7,15.8846153846154,2,91.7272727272727,"Distinction"
"126785","569712","2013J",8,4.25925925925926,1,91.4166666666667,"Distinction"
"126786","569712","2013J",9,0,0,91.4166666666667,"Distinction"
"126778","569712","2013J",10,17.8518518518519,0,91.4166666666667,"Distinction"
"126787","569994","2013J",0,2.36764705882353,0,0,"Fail"
"126788","569994","2013J",1,11.9230769230769,1,82,"Fail"
"126790","569994","2013J",2,0.740740740740741,0,82,"Fail"
"126791","569994","2013J",3,0.740740740740741,0,82,"Fail"
"126792","569994","2013J",4,0,0,82,"Fail"
"126793","569994","2013J",5,0,0,82,"Fail"
"126794","569994","2013J",6,0,0,82,"Fail"
"126795","569994","2013J",7,0,0,82,"Fail"
"126796","569994","2013J",8,0,0,82,"Fail"
"126797","569994","2013J",9,0,0,82,"Fail"
"126789","569994","2013J",10,0,0,82,"Fail"
"126798","570061","2013J",0,1.90697674418605,0,0,"Pass"
"126799","570061","2013J",1,75.4615384615385,2,79,"Pass"
"126801","570061","2013J",2,42.3703703703704,2,81.25,"Pass"
"126802","570061","2013J",3,61.962962962963,1,77.2,"Pass"
"126803","570061","2013J",4,15.3846153846154,1,76.8333333333333,"Pass"
"126804","570061","2013J",5,16.4074074074074,1,76.7142857142857,"Pass"
"126805","570061","2013J",6,5.55555555555556,1,74.375,"Pass"
"126806","570061","2013J",7,22.3461538461538,2,72.9,"Pass"
"126807","570061","2013J",8,15.3333333333333,2,69,"Pass"
"126808","570061","2013J",9,8.03703703703704,0,69,"Pass"
"126800","570061","2013J",10,11.8888888888889,0,69,"Pass"
"126809","570213","2013J",0,2.76666666666667,0,0,"Fail"
"126810","570213","2013J",1,24.5384615384615,1,86,"Fail"
"126812","570213","2013J",2,30.2592592592593,1,85,"Fail"
"126813","570213","2013J",3,7.25925925925926,0,85,"Fail"
"126814","570213","2013J",4,18.4615384615385,0,85,"Fail"
"126815","570213","2013J",5,28.5555555555556,1,69,"Fail"
"126816","570213","2013J",6,17.9259259259259,1,63,"Fail"
"126817","570213","2013J",7,7.23076923076923,0,63,"Fail"
"126818","570213","2013J",8,19.6666666666667,1,61.4,"Fail"
"126819","570213","2013J",9,31.1111111111111,5,64.4,"Fail"
"126811","570213","2013J",10,18.7407407407407,2,62.5,"Fail"
"126820","570428","2013J",0,1.35714285714286,0,0,"Pass"
"126821","570428","2013J",1,19.6153846153846,1,60,"Pass"
"126823","570428","2013J",2,18.8148148148148,1,56,"Pass"
"126824","570428","2013J",3,6.44444444444444,0,56,"Pass"
"126825","570428","2013J",4,8.38461538461539,1,67.6666666666667,"Pass"
"126826","570428","2013J",5,10.5925925925926,2,73.2,"Pass"
"126827","570428","2013J",6,30.8148148148148,3,74,"Pass"
"126828","570428","2013J",7,0.346153846153846,0,74,"Pass"
"126829","570428","2013J",8,16.4074074074074,2,75.6,"Pass"
"126830","570428","2013J",9,10.1111111111111,2,75.5833333333333,"Pass"
"126822","570428","2013J",10,10.1481481481481,0,75.5833333333333,"Pass"
"126831","570455","2013J",0,1.3,0,0,"Pass"
"126832","570455","2013J",1,35.6538461538462,1,68,"Pass"
"126834","570455","2013J",2,28.037037037037,2,88.6666666666667,"Pass"
"126835","570455","2013J",3,31,1,80,"Pass"
"126836","570455","2013J",4,19.6538461538462,1,78.4,"Pass"
"126837","570455","2013J",5,19.3703703703704,1,80,"Pass"
"126838","570455","2013J",6,12.037037037037,1,80.2857142857143,"Pass"
"126839","570455","2013J",7,18.9615384615385,1,81.375,"Pass"
"126840","570455","2013J",8,18.1851851851852,2,81.6,"Pass"
"126841","570455","2013J",9,15.1111111111111,1,82.0909090909091,"Pass"
"126833","570455","2013J",10,10.962962962963,1,83.1666666666667,"Pass"
"126842","570515","2013J",0,4.92424242424242,0,0,"Fail"
"126843","570515","2013J",1,20.2692307692308,1,82,"Fail"
"126845","570515","2013J",2,7.88888888888889,0,82,"Fail"
"126846","570515","2013J",3,0.555555555555556,0,82,"Fail"
"126847","570515","2013J",4,0,0,82,"Fail"
"126848","570515","2013J",5,0.296296296296296,0,82,"Fail"
"126849","570515","2013J",6,0,0,82,"Fail"
"126850","570515","2013J",7,0,0,82,"Fail"
"126851","570515","2013J",8,0,0,82,"Fail"
"126852","570515","2013J",9,0,0,82,"Fail"
"126844","570515","2013J",10,0,0,82,"Fail"
"126853","570517","2013J",0,3.21428571428571,0,0,"Pass"
"126854","570517","2013J",1,13.4230769230769,1,72,"Pass"
"126856","570517","2013J",2,12.2962962962963,1,76,"Pass"
"126857","570517","2013J",3,8.51851851851852,1,79.3333333333333,"Pass"
"126858","570517","2013J",4,4.42307692307692,0,79.3333333333333,"Pass"
"126859","570517","2013J",5,27.7037037037037,4,79.1428571428571,"Pass"
"126860","570517","2013J",6,8,1,79.625,"Pass"
"126861","570517","2013J",7,13.3461538461538,1,78.5555555555556,"Pass"
"126862","570517","2013J",8,10.962962962963,1,78.3,"Pass"
"126863","570517","2013J",9,6.40740740740741,2,76.4166666666667,"Pass"
"126855","570517","2013J",10,5.7037037037037,0,76.4166666666667,"Pass"
"126864","570550","2013J",0,2,0,0,"Fail"
"126865","570550","2013J",1,11.1538461538462,1,86,"Fail"
"126867","570550","2013J",2,5.11111111111111,1,84,"Fail"
"126868","570550","2013J",3,1.03703703703704,0,84,"Fail"
"126869","570550","2013J",4,5.23076923076923,0,84,"Fail"
"126870","570550","2013J",5,4.66666666666667,1,79,"Fail"
"126871","570550","2013J",6,5,1,77.75,"Fail"
"126872","570550","2013J",7,1.73076923076923,0,77.75,"Fail"
"126873","570550","2013J",8,6.66666666666667,1,76.4,"Fail"
"126874","570550","2013J",9,28.0740740740741,7,75.9166666666667,"Fail"
"126866","570550","2013J",10,4.37037037037037,0,75.9166666666667,"Fail"
"126875","570717","2013J",0,4.95652173913043,0,0,"Pass"
"126876","570717","2013J",1,22.3461538461538,1,82,"Pass"
"126878","570717","2013J",2,21.8148148148148,0,82,"Pass"
"126879","570717","2013J",3,31.5555555555556,3,78.5,"Pass"
"126880","570717","2013J",4,2.65384615384615,0,78.5,"Pass"
"126881","570717","2013J",5,2,1,80.4,"Pass"
"126882","570717","2013J",6,13.8888888888889,2,76.7142857142857,"Pass"
"126883","570717","2013J",7,1.84615384615385,0,76.7142857142857,"Pass"
"126884","570717","2013J",8,0,0,76.7142857142857,"Pass"
"126885","570717","2013J",9,0,0,76.7142857142857,"Pass"
"126877","570717","2013J",10,23.4814814814815,4,75.7272727272727,"Pass"
"126886","570732","2013J",0,4.05555555555556,0,0,"Distinction"
"126887","570732","2013J",1,13.6923076923077,1,100,"Distinction"
"126889","570732","2013J",2,7.18518518518519,1,93,"Distinction"
"126890","570732","2013J",3,7.77777777777778,1,93.6666666666667,"Distinction"
"126891","570732","2013J",4,14.3076923076923,0,93.6666666666667,"Distinction"
"126892","570732","2013J",5,6.14814814814815,1,92.75,"Distinction"
"126893","570732","2013J",6,23.4444444444444,2,92.3333333333333,"Distinction"
"126894","570732","2013J",7,7.30769230769231,0,92.3333333333333,"Distinction"
"126895","570732","2013J",8,16.4814814814815,1,91.5714285714286,"Distinction"
"126896","570732","2013J",9,25.9259259259259,3,92,"Distinction"
"126888","570732","2013J",10,16.5185185185185,2,92.75,"Distinction"
"126897","570807","2013J",0,2.48275862068966,0,0,"Distinction"
"126898","570807","2013J",1,12.5769230769231,0,0,"Distinction"
"126900","570807","2013J",2,14.1111111111111,1,74,"Distinction"
"126901","570807","2013J",3,5.59259259259259,2,82.6666666666667,"Distinction"
"126902","570807","2013J",4,12.7307692307692,1,86.75,"Distinction"
"126903","570807","2013J",5,7.11111111111111,1,85.8,"Distinction"
"126904","570807","2013J",6,12.8888888888889,1,87.1666666666667,"Distinction"
"126905","570807","2013J",7,11.2307692307692,1,87.1428571428571,"Distinction"
"126906","570807","2013J",8,9.96296296296296,1,87.625,"Distinction"
"126907","570807","2013J",9,6.14814814814815,1,88.3333333333333,"Distinction"
"126899","570807","2013J",10,20.7777777777778,0,88.3333333333333,"Distinction"
"126908","570878","2013J",0,2.57142857142857,0,0,"Fail"
"126909","570878","2013J",1,23.1153846153846,1,76,"Fail"
"126911","570878","2013J",2,16,0,76,"Fail"
"126912","570878","2013J",3,12.5555555555556,1,77,"Fail"
"126913","570878","2013J",4,2.65384615384615,0,77,"Fail"
"126914","570878","2013J",5,5.14814814814815,1,69,"Fail"
"126915","570878","2013J",6,4.66666666666667,1,66.25,"Fail"
"126916","570878","2013J",7,1.07692307692308,0,66.25,"Fail"
"126917","570878","2013J",8,0.333333333333333,0,66.25,"Fail"
"126918","570878","2013J",9,0,0,66.25,"Fail"
"126910","570878","2013J",10,0,0,66.25,"Fail"
"126919","570978","2013J",0,2.33333333333333,0,0,"Pass"
"126920","570978","2013J",1,10.9230769230769,1,84,"Pass"
"126922","570978","2013J",2,17.6666666666667,1,88.5,"Pass"
"126923","570978","2013J",3,13.2222222222222,2,84.5,"Pass"
"126924","570978","2013J",4,9.30769230769231,0,84.5,"Pass"
"126925","570978","2013J",5,15.9259259259259,2,81.1666666666667,"Pass"
"126926","570978","2013J",6,16.7037037037037,2,79.375,"Pass"
"126927","570978","2013J",7,8.88461538461539,1,78.1111111111111,"Pass"
"126928","570978","2013J",8,1.88888888888889,1,78.3,"Pass"
"126929","570978","2013J",9,12.7407407407407,2,76.6666666666667,"Pass"
"126921","570978","2013J",10,2.92592592592593,0,76.6666666666667,"Pass"
"126930","571019","2013J",0,2.58823529411765,0,0,"Distinction"
"126931","571019","2013J",1,17.8076923076923,1,94,"Distinction"
"126933","571019","2013J",2,14.8148148148148,3,93.5,"Distinction"
"126934","571019","2013J",3,6.74074074074074,0,93.5,"Distinction"
"126935","571019","2013J",4,13.1538461538462,1,93.8,"Distinction"
"126936","571019","2013J",5,5.18518518518519,1,92.6666666666667,"Distinction"
"126937","571019","2013J",6,10.5925925925926,1,93.4285714285714,"Distinction"
"126938","571019","2013J",7,16.7307692307692,1,93.375,"Distinction"
"126939","571019","2013J",8,8.14814814814815,1,93.8888888888889,"Distinction"
"126940","571019","2013J",9,5.03703703703704,0,93.8888888888889,"Distinction"
"126932","571019","2013J",10,12.5185185185185,3,93.5833333333333,"Distinction"
"126941","571022","2013J",0,3.13333333333333,0,0,"Pass"
"126942","571022","2013J",1,24.4230769230769,1,76,"Pass"
"126944","571022","2013J",2,23.5185185185185,2,81,"Pass"
"126945","571022","2013J",3,18.5185185185185,1,82.75,"Pass"
"126946","571022","2013J",4,12.5384615384615,1,81.8,"Pass"
"126947","571022","2013J",5,22.2962962962963,1,80.5,"Pass"
"126948","571022","2013J",6,22.5185185185185,2,80,"Pass"
"126949","571022","2013J",7,21.4230769230769,0,80,"Pass"
"126950","571022","2013J",8,15.4444444444444,2,80.6,"Pass"
"126951","571022","2013J",9,24.8888888888889,1,79.8181818181818,"Pass"
"126943","571022","2013J",10,16.8148148148148,1,79.5,"Pass"
"126952","571117","2013J",0,2.5625,0,0,"Fail"
"126953","571117","2013J",1,10.0769230769231,0,0,"Fail"
"126955","571117","2013J",2,13.5925925925926,1,48,"Fail"
"126956","571117","2013J",3,0.444444444444444,1,48,"Fail"
"126957","571117","2013J",4,1.34615384615385,0,48,"Fail"
"126958","571117","2013J",5,8.48148148148148,1,40,"Fail"
"126959","571117","2013J",6,9.7037037037037,1,38,"Fail"
"126960","571117","2013J",7,1.11538461538462,0,38,"Fail"
"126961","571117","2013J",8,4.62962962962963,1,32.2,"Fail"
"126962","571117","2013J",9,0.0740740740740741,0,32.2,"Fail"
"126954","571117","2013J",10,40.6296296296296,7,44.3333333333333,"Fail"
"126963","571355","2013J",0,3.42553191489362,0,0,"Pass"
"126964","571355","2013J",1,52.8076923076923,2,83.5,"Pass"
"126966","571355","2013J",2,20.4814814814815,2,81.25,"Pass"
"126967","571355","2013J",3,21.3333333333333,1,79.2,"Pass"
"126968","571355","2013J",4,16.0384615384615,1,76.6666666666667,"Pass"
"126969","571355","2013J",5,16.2592592592593,1,75,"Pass"
"126970","571355","2013J",6,22.037037037037,2,73.7777777777778,"Pass"
"126971","571355","2013J",7,30.1153846153846,2,72.1818181818182,"Pass"
"126972","571355","2013J",8,12.3703703703704,1,72.3333333333333,"Pass"
"126973","571355","2013J",9,6.11111111111111,0,72.3333333333333,"Pass"
"126965","571355","2013J",10,1.14814814814815,0,72.3333333333333,"Pass"
"126974","571363","2013J",0,3,0,0,"Fail"
"126975","571363","2013J",1,29.3461538461538,1,70,"Fail"
"126977","571363","2013J",2,18.962962962963,0,70,"Fail"
"126978","571363","2013J",3,10.4444444444444,1,63,"Fail"
"126979","571363","2013J",4,2.30769230769231,0,63,"Fail"
"126980","571363","2013J",5,11.0740740740741,1,59,"Fail"
"126981","571363","2013J",6,8.66666666666667,1,57.25,"Fail"
"126982","571363","2013J",7,7.80769230769231,0,57.25,"Fail"
"126983","571363","2013J",8,24.7407407407407,3,62.4285714285714,"Fail"
"126984","571363","2013J",9,1.2962962962963,0,62.4285714285714,"Fail"
"126976","571363","2013J",10,24.0740740740741,5,61.0833333333333,"Fail"
"126985","571490","2013J",0,2.52380952380952,0,0,"Pass"
"126986","571490","2013J",1,36.0769230769231,1,74,"Pass"
"126988","571490","2013J",2,21.7037037037037,1,79,"Pass"
"126989","571490","2013J",3,19.0740740740741,2,83,"Pass"
"126990","571490","2013J",4,10.2692307692308,0,83,"Pass"
"126991","571490","2013J",5,8.18518518518519,1,83.2,"Pass"
"126992","571490","2013J",6,9.37037037037037,1,83.1666666666667,"Pass"
"126993","571490","2013J",7,19.5769230769231,2,83.75,"Pass"
"126994","571490","2013J",8,9.18518518518519,1,84.4444444444444,"Pass"
"126995","571490","2013J",9,20.4814814814815,0,84.4444444444444,"Pass"
"126987","571490","2013J",10,16.7407407407407,3,85.5,"Pass"
"126996","571622","2013J",0,3.47058823529412,0,0,"Pass"
"126997","571622","2013J",1,21.6153846153846,2,83.5,"Pass"
"126999","571622","2013J",2,15.5555555555556,0,83.5,"Pass"
"127000","571622","2013J",3,12.7777777777778,1,85,"Pass"
"127001","571622","2013J",4,8.07692307692308,0,85,"Pass"
"127002","571622","2013J",5,5.55555555555556,1,86,"Pass"
"127003","571622","2013J",6,4.92592592592593,1,83.8,"Pass"
"127004","571622","2013J",7,1,0,83.8,"Pass"
"127005","571622","2013J",8,0.703703703703704,1,69.8333333333333,"Pass"
"127006","571622","2013J",9,0,0,69.8333333333333,"Pass"
"126998","571622","2013J",10,14.1111111111111,5,72.2727272727273,"Pass"
