"","id_student","code_presentation","Decile","Avg_Clicks","Asgmts","Avg_Asgmt_Score","final_result"
"77117","536979","2013J",5,4.19230769230769,1,60.25,"Fail"
"77118","536979","2013J",6,2.80769230769231,0,60.25,"Fail"
"77119","536979","2013J",7,2.19230769230769,1,58.6,"Fail"
"77120","536979","2013J",8,3.03846153846154,1,56.5,"Fail"
"77121","536979","2013J",9,0.0384615384615385,0,56.5,"Fail"
"77113","536979","2013J",10,0,0,56.5,"Fail"
"77122","537747","2013J",0,0,0,0,"Pass"
"77123","537747","2013J",1,12.4615384615385,1,89,"Pass"
"77125","537747","2013J",2,10.1153846153846,0,89,"Pass"
"77126","537747","2013J",3,4.42307692307692,1,88,"Pass"
"77127","537747","2013J",4,4.07692307692308,1,89.3333333333333,"Pass"
"77128","537747","2013J",5,0.653846153846154,1,87,"Pass"
"77129","537747","2013J",6,8.73076923076923,0,87,"Pass"
"77130","537747","2013J",7,3.92307692307692,1,83.8,"Pass"
"77131","537747","2013J",8,3.23076923076923,1,81.3333333333333,"Pass"
"77132","537747","2013J",9,8.34615384615385,0,81.3333333333333,"Pass"
"77124","537747","2013J",10,0.0769230769230769,1,81.4285714285714,"Pass"
"77133","537811","2013J",0,2.9136690647482,0,0,"Distinction"
"77134","537811","2013J",1,25.0769230769231,1,89,"Distinction"
"77136","537811","2013J",2,33.6923076923077,1,89,"Distinction"
"77137","537811","2013J",3,15.1153846153846,0,89,"Distinction"
"77138","537811","2013J",4,14.5769230769231,1,91,"Distinction"
"77139","537811","2013J",5,18.5,1,92.5,"Distinction"
"77140","537811","2013J",6,43.1923076923077,0,92.5,"Distinction"
"77141","537811","2013J",7,20.3461538461538,1,92.8,"Distinction"
"77142","537811","2013J",8,8.80769230769231,1,93,"Distinction"
"77143","537811","2013J",9,39.4230769230769,0,93,"Distinction"
"77135","537811","2013J",10,5.80769230769231,1,92.7142857142857,"Distinction"
"77144","537918","2013J",0,3.27272727272727,0,0,"Fail"
"77145","537918","2013J",1,1.80769230769231,0,0,"Fail"
"77147","537918","2013J",2,0.307692307692308,0,0,"Fail"
"77148","537918","2013J",3,0,0,0,"Fail"
"77149","537918","2013J",4,0,0,0,"Fail"
"77150","537918","2013J",5,0,0,0,"Fail"
"77151","537918","2013J",6,0,0,0,"Fail"
"77152","537918","2013J",7,0,0,0,"Fail"
"77153","537918","2013J",8,0,0,0,"Fail"
"77154","537918","2013J",9,0,0,0,"Fail"
"77146","537918","2013J",10,0,0,0,"Fail"
"77155","537962","2013J",0,2.28571428571429,0,0,"Pass"
"77156","537962","2013J",1,3.92307692307692,1,64,"Pass"
"77158","537962","2013J",2,7.07692307692308,0,64,"Pass"
"77159","537962","2013J",3,3.15384615384615,1,60.5,"Pass"
"77160","537962","2013J",4,0.807692307692308,1,61.3333333333333,"Pass"
"77161","537962","2013J",5,2.73076923076923,1,66.25,"Pass"
"77162","537962","2013J",6,1.84615384615385,0,66.25,"Pass"
"77163","537962","2013J",7,2.03846153846154,1,61.2,"Pass"
"77164","537962","2013J",8,4,1,58.6666666666667,"Pass"
"77165","537962","2013J",9,2.5,0,58.6666666666667,"Pass"
"77157","537962","2013J",10,0.307692307692308,1,62.7142857142857,"Pass"
"77166","538863","2013J",0,2.18333333333333,0,0,"Pass"
"77167","538863","2013J",1,7.30769230769231,1,86,"Pass"
"77169","538863","2013J",2,4.5,1,88,"Pass"
"77170","538863","2013J",3,1.30769230769231,0,88,"Pass"
"77171","538863","2013J",4,2.46153846153846,1,91,"Pass"
"77172","538863","2013J",5,5.5,1,91,"Pass"
"77173","538863","2013J",6,7.96153846153846,0,91,"Pass"
"77174","538863","2013J",7,2.26923076923077,1,90.6,"Pass"
"77175","538863","2013J",8,1.80769230769231,1,89.5,"Pass"
"77176","538863","2013J",9,7.92307692307692,0,89.5,"Pass"
"77168","538863","2013J",10,0,1,88.7142857142857,"Pass"
"77177","538903","2013J",0,2.14285714285714,0,0,"Pass"
"77178","538903","2013J",1,3.5,1,63,"Pass"
"77180","538903","2013J",2,5.69230769230769,0,63,"Pass"
"77181","538903","2013J",3,1.96153846153846,1,60,"Pass"
"77182","538903","2013J",4,3.65384615384615,1,63,"Pass"
"77183","538903","2013J",5,6,1,61.5,"Pass"
"77184","538903","2013J",6,7,0,61.5,"Pass"
"77185","538903","2013J",7,4.84615384615385,1,59.2,"Pass"
"77186","538903","2013J",8,0.538461538461538,0,59.2,"Pass"
"77187","538903","2013J",9,6.30769230769231,0,59.2,"Pass"
"77179","538903","2013J",10,0.653846153846154,1,57.5,"Pass"
"77188","540806","2013J",0,1.890625,0,0,"Pass"
"77189","540806","2013J",1,13.4230769230769,1,90,"Pass"
"77191","540806","2013J",2,10.3846153846154,0,90,"Pass"
"77192","540806","2013J",3,13.2307692307692,1,89.5,"Pass"
"77193","540806","2013J",4,11.8461538461538,1,81.6666666666667,"Pass"
"77194","540806","2013J",5,5.34615384615385,0,81.6666666666667,"Pass"
"77195","540806","2013J",6,8.76923076923077,0,81.6666666666667,"Pass"
"77196","540806","2013J",7,10.8076923076923,1,79.5,"Pass"
"77197","540806","2013J",8,8.11538461538461,1,70.8,"Pass"
"77198","540806","2013J",9,32.6923076923077,0,70.8,"Pass"
"77190","540806","2013J",10,1.19230769230769,1,67.8333333333333,"Pass"
"77199","540947","2013J",0,2.47826086956522,0,0,"Pass"
"77200","540947","2013J",1,14.8076923076923,1,78,"Pass"
"77202","540947","2013J",2,5.34615384615385,1,80,"Pass"
"77203","540947","2013J",3,3.65384615384615,0,80,"Pass"
"77204","540947","2013J",4,4,1,78.3333333333333,"Pass"
"77205","540947","2013J",5,8.46153846153846,1,75,"Pass"
"77206","540947","2013J",6,6.11538461538461,0,75,"Pass"
"77207","540947","2013J",7,1.26923076923077,1,72.2,"Pass"
"77208","540947","2013J",8,3.57692307692308,0,72.2,"Pass"
"77209","540947","2013J",9,7.30769230769231,0,72.2,"Pass"
"77201","540947","2013J",10,0.692307692307692,1,67.1666666666667,"Pass"
"77210","541108","2013J",0,2,0,0,"Pass"
"77211","541108","2013J",1,3.38461538461538,1,64,"Pass"
"77213","541108","2013J",2,5.65384615384615,0,64,"Pass"
"77214","541108","2013J",3,0.115384615384615,1,59.5,"Pass"
"77215","541108","2013J",4,4.65384615384615,1,57.3333333333333,"Pass"
"77216","541108","2013J",5,4.84615384615385,1,52.25,"Pass"
"77217","541108","2013J",6,7.26923076923077,0,52.25,"Pass"
"77218","541108","2013J",7,3.76923076923077,1,52.6,"Pass"
"77219","541108","2013J",8,3.38461538461538,1,49,"Pass"
"77220","541108","2013J",9,6.46153846153846,0,49,"Pass"
"77212","541108","2013J",10,0.5,1,50.2857142857143,"Pass"
"77221","541482","2013J",0,3.58333333333333,0,0,"Pass"
"77222","541482","2013J",1,3.07692307692308,0,0,"Pass"
"77224","541482","2013J",2,8.92307692307692,1,75,"Pass"
"77225","541482","2013J",3,5,1,70.5,"Pass"
"77226","541482","2013J",4,7.26923076923077,1,73.6666666666667,"Pass"
"77227","541482","2013J",5,8.96153846153846,1,72.25,"Pass"
"77228","541482","2013J",6,4.26923076923077,0,72.25,"Pass"
"77229","541482","2013J",7,7.42307692307692,1,70.2,"Pass"
"77230","541482","2013J",8,3.65384615384615,1,70.3333333333333,"Pass"
"77231","541482","2013J",9,6.34615384615385,0,70.3333333333333,"Pass"
"77223","541482","2013J",10,2.53846153846154,1,69.8571428571429,"Pass"
"77232","542180","2013J",0,1.93023255813953,0,0,"Pass"
"77233","542180","2013J",1,4.07692307692308,1,85,"Pass"
"77235","542180","2013J",2,8,0,85,"Pass"
"77236","542180","2013J",3,1.73076923076923,1,79.5,"Pass"
"77237","542180","2013J",4,2.73076923076923,1,84.3333333333333,"Pass"
"77238","542180","2013J",5,4,1,77.5,"Pass"
"77239","542180","2013J",6,1.34615384615385,0,77.5,"Pass"
"77240","542180","2013J",7,1.03846153846154,1,62,"Pass"
"77241","542180","2013J",8,4.26923076923077,0,62,"Pass"
"77242","542180","2013J",9,4.88461538461539,0,62,"Pass"
"77234","542180","2013J",10,0.384615384615385,1,62.3333333333333,"Pass"
"77243","542558","2013J",0,1.832,0,0,"Pass"
"77244","542558","2013J",1,10.5769230769231,1,83,"Pass"
"77246","542558","2013J",2,4.23076923076923,1,84,"Pass"
"77247","542558","2013J",3,1.30769230769231,0,84,"Pass"
"77248","542558","2013J",4,3.03846153846154,1,80,"Pass"
"77249","542558","2013J",5,4.30769230769231,1,80.25,"Pass"
"77250","542558","2013J",6,7.84615384615385,0,80.25,"Pass"
"77251","542558","2013J",7,2.84615384615385,1,78.2,"Pass"
"77252","542558","2013J",8,1.38461538461538,0,78.2,"Pass"
"77253","542558","2013J",9,5.46153846153846,0,78.2,"Pass"
"77245","542558","2013J",10,0.615384615384615,1,79.1666666666667,"Pass"
"77254","543481","2013J",0,3.78378378378378,0,0,"Fail"
"77255","543481","2013J",1,19.8076923076923,1,75,"Fail"
"77257","543481","2013J",2,6.57692307692308,0,75,"Fail"
"77258","543481","2013J",3,6.46153846153846,1,74.5,"Fail"
"77259","543481","2013J",4,8.80769230769231,1,76.3333333333333,"Fail"
"77260","543481","2013J",5,10.8461538461538,0,76.3333333333333,"Fail"
"77261","543481","2013J",6,3,1,62.75,"Fail"
"77262","543481","2013J",7,4.96153846153846,1,56.2,"Fail"
"77263","543481","2013J",8,2.57692307692308,0,56.2,"Fail"
"77264","543481","2013J",9,4.92307692307692,0,56.2,"Fail"
"77256","543481","2013J",10,0.5,1,53.5,"Fail"
"77265","543648","2013J",0,2.5,0,0,"Fail"
"77266","543648","2013J",1,2.69230769230769,0,0,"Fail"
"77268","543648","2013J",2,14.5384615384615,1,61,"Fail"
"77269","543648","2013J",3,7.23076923076923,1,64,"Fail"
"77270","543648","2013J",4,4.07692307692308,1,63.6666666666667,"Fail"
"77271","543648","2013J",5,4.46153846153846,1,52,"Fail"
"77272","543648","2013J",6,5.92307692307692,0,52,"Fail"
"77273","543648","2013J",7,5.11538461538461,1,55.6,"Fail"
"77274","543648","2013J",8,5.92307692307692,1,49.1666666666667,"Fail"
"77275","543648","2013J",9,5.57692307692308,0,49.1666666666667,"Fail"
"77267","543648","2013J",10,2.73076923076923,1,47.8571428571429,"Fail"
"77276","543683","2013J",0,0,0,0,"Fail"
"77277","543683","2013J",1,0.307692307692308,0,0,"Fail"
"77279","543683","2013J",2,0,0,0,"Fail"
"77280","543683","2013J",3,0,0,0,"Fail"
"77281","543683","2013J",4,0,0,0,"Fail"
"77282","543683","2013J",5,0,0,0,"Fail"
"77283","543683","2013J",6,0,0,0,"Fail"
"77284","543683","2013J",7,0,0,0,"Fail"
"77285","543683","2013J",8,0,0,0,"Fail"
"77286","543683","2013J",9,0,0,0,"Fail"
"77278","543683","2013J",10,0,0,0,"Fail"
"77287","543723","2013J",0,2.10526315789474,0,0,"Pass"
"77288","543723","2013J",1,3.57692307692308,1,73,"Pass"
"77290","543723","2013J",2,4.76923076923077,1,75.5,"Pass"
"77291","543723","2013J",3,1,1,81.6666666666667,"Pass"
"77292","543723","2013J",4,0.230769230769231,0,81.6666666666667,"Pass"
"77293","543723","2013J",5,5.76923076923077,1,79.25,"Pass"
"77294","543723","2013J",6,4.23076923076923,0,79.25,"Pass"
"77295","543723","2013J",7,1.5,1,82.2,"Pass"
"77296","543723","2013J",8,0.269230769230769,1,81,"Pass"
"77297","543723","2013J",9,1.26923076923077,0,81,"Pass"
"77289","543723","2013J",10,0,1,77,"Pass"
"77298","543788","2013J",0,3.08163265306122,0,0,"Pass"
"77299","543788","2013J",1,7.26923076923077,1,92,"Pass"
"77301","543788","2013J",2,10.1153846153846,0,92,"Pass"
"77302","543788","2013J",3,2.38461538461538,1,93,"Pass"
"77303","543788","2013J",4,8.38461538461539,1,94,"Pass"
"77304","543788","2013J",5,4.80769230769231,1,87,"Pass"
"77305","543788","2013J",6,12.3846153846154,0,87,"Pass"
"77306","543788","2013J",7,2.84615384615385,1,81.4,"Pass"
"77307","543788","2013J",8,3.34615384615385,1,82.8333333333333,"Pass"
"77308","543788","2013J",9,13.0384615384615,0,82.8333333333333,"Pass"
"77300","543788","2013J",10,1.19230769230769,1,83.4285714285714,"Pass"
"77309","543825","2013J",0,1,0,0,"Pass"
"77310","543825","2013J",1,2,1,63,"Pass"
"77312","543825","2013J",2,0.807692307692308,0,63,"Pass"
"77313","543825","2013J",3,0.846153846153846,1,46,"Pass"
"77314","543825","2013J",4,0.653846153846154,1,53,"Pass"
"77315","543825","2013J",5,0.961538461538462,1,53.5,"Pass"
"77316","543825","2013J",6,3.07692307692308,0,53.5,"Pass"
"77317","543825","2013J",7,1.84615384615385,1,53.4,"Pass"
"77318","543825","2013J",8,0.615384615384615,0,53.4,"Pass"
"77319","543825","2013J",9,0.653846153846154,1,52.5,"Pass"
"77311","543825","2013J",10,0.769230769230769,1,52.2857142857143,"Pass"
"77320","544576","2013J",0,1.61702127659574,0,0,"Pass"
"77321","544576","2013J",1,5.42307692307692,0,0,"Pass"
"77323","544576","2013J",2,4.07692307692308,1,74,"Pass"
"77324","544576","2013J",3,1.5,1,69,"Pass"
"77325","544576","2013J",4,1.30769230769231,1,62.3333333333333,"Pass"
"77326","544576","2013J",5,0.961538461538462,1,66.25,"Pass"
"77327","544576","2013J",6,4.61538461538461,0,66.25,"Pass"
"77328","544576","2013J",7,3.84615384615385,1,69.2,"Pass"
"77329","544576","2013J",8,4.5,0,69.2,"Pass"
"77330","544576","2013J",9,8.30769230769231,1,67.5,"Pass"
"77322","544576","2013J",10,0.0384615384615385,1,66.7142857142857,"Pass"
"77331","544594","2013J",0,2.38571428571429,0,0,"Distinction"
"77332","544594","2013J",1,10.3846153846154,1,71,"Distinction"
"77334","544594","2013J",2,3.84615384615385,1,74,"Distinction"
"77335","544594","2013J",3,5,0,74,"Distinction"
"77336","544594","2013J",4,4,1,77.3333333333333,"Distinction"
"77337","544594","2013J",5,12.4230769230769,1,79,"Distinction"
"77338","544594","2013J",6,11.4230769230769,0,79,"Distinction"
"77339","544594","2013J",7,11.4230769230769,1,79.8,"Distinction"
"77340","544594","2013J",8,4.76923076923077,1,79.6666666666667,"Distinction"
"77341","544594","2013J",9,10.8076923076923,0,79.6666666666667,"Distinction"
"77333","544594","2013J",10,3.69230769230769,1,80.7142857142857,"Distinction"
"77342","544982","2013J",0,2.42857142857143,0,0,"Fail"
"77343","544982","2013J",1,0.923076923076923,1,89,"Fail"
"77345","544982","2013J",2,0.423076923076923,0,89,"Fail"
"77346","544982","2013J",3,0.884615384615385,1,80.5,"Fail"
"77347","544982","2013J",4,1.03846153846154,1,80.6666666666667,"Fail"
"77348","544982","2013J",5,4.30769230769231,1,78.25,"Fail"
"77349","544982","2013J",6,0.115384615384615,0,78.25,"Fail"
"77350","544982","2013J",7,0.461538461538462,1,70,"Fail"
"77351","544982","2013J",8,6.23076923076923,1,66.6666666666667,"Fail"
"77352","544982","2013J",9,0.153846153846154,0,66.6666666666667,"Fail"
"77344","544982","2013J",10,0.0384615384615385,1,62.2857142857143,"Fail"
"77353","545093","2013J",0,2.94117647058824,0,0,"Pass"
"77354","545093","2013J",1,12.2307692307692,1,91,"Pass"
"77356","545093","2013J",2,11.6923076923077,0,91,"Pass"
"77357","545093","2013J",3,3.5,1,89.5,"Pass"
"77358","545093","2013J",4,5.61538461538461,1,90.3333333333333,"Pass"
"77359","545093","2013J",5,14.5384615384615,1,91.5,"Pass"
"77360","545093","2013J",6,9.76923076923077,0,91.5,"Pass"
"77361","545093","2013J",7,6.46153846153846,1,91.4,"Pass"
"77362","545093","2013J",8,4.34615384615385,1,87.6666666666667,"Pass"
"77363","545093","2013J",9,12.8461538461538,0,87.6666666666667,"Pass"
"77355","545093","2013J",10,6.65384615384615,1,86.8571428571429,"Pass"
"77364","545124","2013J",0,1,0,0,"Fail"
"77365","545124","2013J",1,0.653846153846154,0,0,"Fail"
"77367","545124","2013J",2,0,0,0,"Fail"
"77368","545124","2013J",3,0,0,0,"Fail"
"77369","545124","2013J",4,0,0,0,"Fail"
"77370","545124","2013J",5,0,0,0,"Fail"
"77371","545124","2013J",6,0,0,0,"Fail"
"77372","545124","2013J",7,0,0,0,"Fail"
"77373","545124","2013J",8,0,0,0,"Fail"
"77374","545124","2013J",9,0,0,0,"Fail"
"77366","545124","2013J",10,0,0,0,"Fail"
"77375","545179","2013J",0,0,0,0,"Fail"
"77376","545179","2013J",1,8.26923076923077,1,73,"Fail"
"77378","545179","2013J",2,2.15384615384615,0,73,"Fail"
"77379","545179","2013J",3,2.11538461538462,1,75,"Fail"
"77380","545179","2013J",4,1.42307692307692,1,79.6666666666667,"Fail"
"77381","545179","2013J",5,0,0,79.6666666666667,"Fail"
"77382","545179","2013J",6,0.192307692307692,0,79.6666666666667,"Fail"
"77383","545179","2013J",7,0.307692307692308,0,79.6666666666667,"Fail"
"77384","545179","2013J",8,0,0,79.6666666666667,"Fail"
"77385","545179","2013J",9,0,0,79.6666666666667,"Fail"
"77377","545179","2013J",10,0,0,79.6666666666667,"Fail"
"77386","545211","2013J",0,2.57142857142857,0,0,"Pass"
"77387","545211","2013J",1,8.53846153846154,1,70,"Pass"
"77389","545211","2013J",2,3.07692307692308,0,70,"Pass"
"77390","545211","2013J",3,1.80769230769231,1,76,"Pass"
"77391","545211","2013J",4,3.30769230769231,1,76,"Pass"
"77392","545211","2013J",5,5.88461538461539,1,72.25,"Pass"
"77393","545211","2013J",6,2.65384615384615,0,72.25,"Pass"
"77394","545211","2013J",7,4.96153846153846,1,68.8,"Pass"
"77395","545211","2013J",8,2.19230769230769,1,69.3333333333333,"Pass"
"77396","545211","2013J",9,3.19230769230769,0,69.3333333333333,"Pass"
"77388","545211","2013J",10,0.192307692307692,1,68,"Pass"
"77397","545255","2013J",0,3.36764705882353,0,0,"Pass"
"77398","545255","2013J",1,3.96153846153846,1,87,"Pass"
"77400","545255","2013J",2,5.5,0,87,"Pass"
"77401","545255","2013J",3,1.34615384615385,1,81.5,"Pass"
"77402","545255","2013J",4,0.153846153846154,1,82.6666666666667,"Pass"
"77403","545255","2013J",5,0.615384615384615,1,79.5,"Pass"
"77404","545255","2013J",6,0,0,79.5,"Pass"
"77405","545255","2013J",7,3.11538461538462,1,75.2,"Pass"
"77406","545255","2013J",8,0.115384615384615,1,75,"Pass"
"77407","545255","2013J",9,1.80769230769231,0,75,"Pass"
"77399","545255","2013J",10,1.92307692307692,1,74.1428571428571,"Pass"
"77408","545769","2013J",0,2.19047619047619,0,0,"Pass"
"77409","545769","2013J",1,6.92307692307692,1,64,"Pass"
"77411","545769","2013J",2,5.11538461538461,0,64,"Pass"
"77412","545769","2013J",3,1.84615384615385,1,73.5,"Pass"
"77413","545769","2013J",4,1.38461538461538,1,72,"Pass"
"77414","545769","2013J",5,4,1,59.25,"Pass"
"77415","545769","2013J",6,10.8846153846154,0,59.25,"Pass"
"77416","545769","2013J",7,2.42307692307692,1,54.2,"Pass"
"77417","545769","2013J",8,2.07692307692308,1,48.6666666666667,"Pass"
"77418","545769","2013J",9,5.30769230769231,0,48.6666666666667,"Pass"
"77410","545769","2013J",10,3.69230769230769,1,50,"Pass"
"77419","545991","2013J",0,2.0952380952381,0,0,"Fail"
"77420","545991","2013J",1,13.2692307692308,1,84,"Fail"
"77422","545991","2013J",2,1.11538461538462,0,84,"Fail"
"77423","545991","2013J",3,0.346153846153846,0,84,"Fail"
"77424","545991","2013J",4,0.384615384615385,0,84,"Fail"
"77425","545991","2013J",5,0,0,84,"Fail"
"77426","545991","2013J",6,0,0,84,"Fail"
"77427","545991","2013J",7,0,0,84,"Fail"
"77428","545991","2013J",8,0,0,84,"Fail"
"77429","545991","2013J",9,0,0,84,"Fail"
"77421","545991","2013J",10,0,0,84,"Fail"
"77430","546293","2013J",0,0,2,42,"Fail"
"77431","546293","2013J",1,0,0,42,"Fail"
"77433","546293","2013J",2,0,0,42,"Fail"
"77434","546293","2013J",3,0,0,42,"Fail"
"77435","546293","2013J",4,0,0,42,"Fail"
"77436","546293","2013J",5,0,0,42,"Fail"
"77437","546293","2013J",6,0,0,42,"Fail"
"77438","546293","2013J",7,0,0,42,"Fail"
"77439","546293","2013J",8,0,0,42,"Fail"
"77440","546293","2013J",9,0,0,42,"Fail"
"77432","546293","2013J",10,0,0,42,"Fail"
"77441","546722","2013J",0,2.75,0,0,"Pass"
"77442","546722","2013J",1,9.65384615384615,1,78,"Pass"
"77444","546722","2013J",2,5.03846153846154,1,82.5,"Pass"
"77445","546722","2013J",3,1.23076923076923,0,82.5,"Pass"
"77446","546722","2013J",4,4.38461538461539,1,87.3333333333333,"Pass"
"77447","546722","2013J",5,7.38461538461539,1,86.75,"Pass"
"77448","546722","2013J",6,6.26923076923077,0,86.75,"Pass"
"77449","546722","2013J",7,9.34615384615385,1,87.8,"Pass"
"77450","546722","2013J",8,6.30769230769231,1,87.1666666666667,"Pass"
"77451","546722","2013J",9,11.2307692307692,0,87.1666666666667,"Pass"
"77443","546722","2013J",10,1.69230769230769,1,85.5714285714286,"Pass"
"77452","546852","2013J",0,2.73684210526316,0,0,"Pass"
"77453","546852","2013J",1,5.92307692307692,1,83,"Pass"
"77455","546852","2013J",2,9.07692307692308,0,83,"Pass"
"77456","546852","2013J",3,1.15384615384615,1,77.5,"Pass"
"77457","546852","2013J",4,1.38461538461538,1,81,"Pass"
"77458","546852","2013J",5,4.38461538461539,1,80.75,"Pass"
"77459","546852","2013J",6,4.07692307692308,0,80.75,"Pass"
"77460","546852","2013J",7,2.26923076923077,1,79.6,"Pass"
"77461","546852","2013J",8,0.961538461538462,1,80.8333333333333,"Pass"
"77462","546852","2013J",9,3.38461538461538,0,80.8333333333333,"Pass"
"77454","546852","2013J",10,0.0769230769230769,1,81.2857142857143,"Pass"
"77463","547448","2013J",0,2.12280701754386,0,0,"Distinction"
"77464","547448","2013J",1,10.2692307692308,1,90,"Distinction"
"77466","547448","2013J",2,6.03846153846154,1,92,"Distinction"
"77467","547448","2013J",3,2.23076923076923,0,92,"Distinction"
"77468","547448","2013J",4,3.76923076923077,1,90.3333333333333,"Distinction"
"77469","547448","2013J",5,15.7692307692308,1,90.75,"Distinction"
"77470","547448","2013J",6,8.84615384615385,1,91.2,"Distinction"
"77471","547448","2013J",7,4.76923076923077,0,91.2,"Distinction"
"77472","547448","2013J",8,3.23076923076923,1,92,"Distinction"
"77473","547448","2013J",9,4.61538461538461,0,92,"Distinction"
"77465","547448","2013J",10,0.0769230769230769,1,90.2857142857143,"Distinction"
"77474","547584","2013J",0,2.6,0,0,"Fail"
"77475","547584","2013J",1,7.38461538461539,1,80,"Fail"
"77477","547584","2013J",2,0.461538461538462,0,80,"Fail"
"77478","547584","2013J",3,1.73076923076923,0,80,"Fail"
"77479","547584","2013J",4,2.61538461538462,1,80.5,"Fail"
"77480","547584","2013J",5,2.53846153846154,0,80.5,"Fail"
"77481","547584","2013J",6,1.80769230769231,0,80.5,"Fail"
"77482","547584","2013J",7,0,0,80.5,"Fail"
"77483","547584","2013J",8,0,0,80.5,"Fail"
"77484","547584","2013J",9,0,0,80.5,"Fail"
"77476","547584","2013J",10,0,0,80.5,"Fail"
"77485","547737","2013J",0,3.2,0,0,"Pass"
"77486","547737","2013J",1,11.0384615384615,0,0,"Pass"
"77488","547737","2013J",2,8.07692307692308,1,80,"Pass"
"77489","547737","2013J",3,2.69230769230769,1,86,"Pass"
"77490","547737","2013J",4,3.96153846153846,1,81.3333333333333,"Pass"
"77491","547737","2013J",5,3.53846153846154,1,72.5,"Pass"
"77492","547737","2013J",6,5.53846153846154,0,72.5,"Pass"
"77493","547737","2013J",7,5,1,72.2,"Pass"
"77494","547737","2013J",8,4.73076923076923,1,66,"Pass"
"77495","547737","2013J",9,8.26923076923077,0,66,"Pass"
"77487","547737","2013J",10,0.884615384615385,1,65.7142857142857,"Pass"
"77496","547784","2013J",0,2.55555555555556,0,0,"Fail"
"77497","547784","2013J",1,1.96153846153846,1,94,"Fail"
"77499","547784","2013J",2,1.88461538461538,0,94,"Fail"
"77500","547784","2013J",3,0.538461538461538,1,92,"Fail"
"77501","547784","2013J",4,0.884615384615385,1,89.3333333333333,"Fail"
"77502","547784","2013J",5,0.423076923076923,1,80.75,"Fail"
"77503","547784","2013J",6,1.80769230769231,0,80.75,"Fail"
"77504","547784","2013J",7,2.30769230769231,1,82,"Fail"
"77505","547784","2013J",8,1.03846153846154,1,76.5,"Fail"
"77506","547784","2013J",9,3.30769230769231,0,76.5,"Fail"
"77498","547784","2013J",10,0.576923076923077,1,68.1428571428571,"Fail"
"77507","548027","2013J",0,3.47887323943662,0,0,"Pass"
"77508","548027","2013J",1,11.3076923076923,1,63,"Pass"
"77510","548027","2013J",2,17.7692307692308,1,67,"Pass"
"77511","548027","2013J",3,2.69230769230769,0,67,"Pass"
"77512","548027","2013J",4,8.38461538461539,1,66,"Pass"
"77513","548027","2013J",5,13.0384615384615,1,65.5,"Pass"
"77514","548027","2013J",6,8.42307692307692,0,65.5,"Pass"
"77515","548027","2013J",7,6.84615384615385,1,62.2,"Pass"
"77516","548027","2013J",8,3.26923076923077,0,62.2,"Pass"
"77517","548027","2013J",9,3.61538461538462,0,62.2,"Pass"
"77509","548027","2013J",10,0.538461538461538,1,62.1666666666667,"Pass"
"77518","548173","2013J",0,2.07142857142857,0,0,"Fail"
"77519","548173","2013J",1,12.9615384615385,1,69,"Fail"
"77521","548173","2013J",2,11,0,69,"Fail"
"77522","548173","2013J",3,1.92307692307692,1,80.5,"Fail"
"77523","548173","2013J",4,2.26923076923077,1,73.3333333333333,"Fail"
"77524","548173","2013J",5,2.76923076923077,1,65.25,"Fail"
"77525","548173","2013J",6,0.961538461538462,0,65.25,"Fail"
"77526","548173","2013J",7,5.57692307692308,1,59.2,"Fail"
"77527","548173","2013J",8,3.57692307692308,1,52,"Fail"
"77528","548173","2013J",9,0.576923076923077,0,52,"Fail"
"77520","548173","2013J",10,1.88461538461538,1,51.2857142857143,"Fail"
"77529","548301","2013J",0,1.875,0,0,"Pass"
"77530","548301","2013J",1,12.9615384615385,1,77,"Pass"
"77532","548301","2013J",2,7.46153846153846,1,81.5,"Pass"
"77533","548301","2013J",3,3,0,81.5,"Pass"
"77534","548301","2013J",4,2.46153846153846,1,77.6666666666667,"Pass"
"77535","548301","2013J",5,4.5,1,79,"Pass"
"77536","548301","2013J",6,9.5,0,79,"Pass"
"77537","548301","2013J",7,2,1,76,"Pass"
"77538","548301","2013J",8,2.15384615384615,1,73.8333333333333,"Pass"
"77539","548301","2013J",9,12.2692307692308,0,73.8333333333333,"Pass"
"77531","548301","2013J",10,0.115384615384615,1,72.4285714285714,"Pass"
"77540","549032","2013J",0,1.92592592592593,0,0,"Pass"
"77541","549032","2013J",1,1.11538461538462,1,82,"Pass"
"77543","549032","2013J",2,8.38461538461539,1,86,"Pass"
"77544","549032","2013J",3,1.80769230769231,0,86,"Pass"
"77545","549032","2013J",4,6.26923076923077,2,87.25,"Pass"
"77546","549032","2013J",5,4.5,0,87.25,"Pass"
"77547","549032","2013J",6,6.42307692307692,1,89,"Pass"
"77548","549032","2013J",7,2.65384615384615,0,89,"Pass"
"77549","549032","2013J",8,0.769230769230769,0,89,"Pass"
"77550","549032","2013J",9,1.53846153846154,1,88.6666666666667,"Pass"
"77542","549032","2013J",10,1.23076923076923,1,85.1428571428571,"Pass"
"77551","549113","2013J",0,2.15625,0,0,"Pass"
"77552","549113","2013J",1,3.84615384615385,1,89,"Pass"
"77554","549113","2013J",2,4.92307692307692,0,89,"Pass"
"77555","549113","2013J",3,2.92307692307692,1,85,"Pass"
"77556","549113","2013J",4,2.69230769230769,1,88,"Pass"
"77557","549113","2013J",5,6.26923076923077,1,86.75,"Pass"
