"","id_student","code_presentation","Decile","Avg_Clicks","Asgmts","Avg_Asgmt_Score","final_result"
"21855","555346","2013J",7,6.07692307692308,2,93.6666666666667,"Pass"
"21856","555346","2013J",8,3.85185185185185,2,93.3636363636364,"Pass"
"21857","555346","2013J",9,0.592592592592593,0,93.3636363636364,"Pass"
"21849","555346","2013J",10,0.666666666666667,0,93.3636363636364,"Pass"
"21858","555614","2013J",0,4.81818181818182,0,0,"Distinction"
"21859","555614","2013J",1,21,1,80,"Distinction"
"21861","555614","2013J",2,14.962962962963,1,80,"Distinction"
"21862","555614","2013J",3,9.07407407407407,1,86.6666666666667,"Distinction"
"21863","555614","2013J",4,7.57692307692308,2,88.8,"Distinction"
"21864","555614","2013J",5,6.2962962962963,1,88.1666666666667,"Distinction"
"21865","555614","2013J",6,5.07407407407407,1,89.8571428571429,"Distinction"
"21866","555614","2013J",7,5.57692307692308,2,90.1111111111111,"Distinction"
"21867","555614","2013J",8,3.2962962962963,2,89,"Distinction"
"21868","555614","2013J",9,4.85185185185185,0,89,"Distinction"
"21860","555614","2013J",10,1.55555555555556,0,89,"Distinction"
"21869","555721","2013J",0,2,0,0,"Pass"
"21870","555721","2013J",1,2.23076923076923,1,70,"Pass"
"21872","555721","2013J",2,7.25925925925926,1,82.5,"Pass"
"21873","555721","2013J",3,3.55555555555556,1,81.6666666666667,"Pass"
"21874","555721","2013J",4,4,2,82,"Pass"
"21875","555721","2013J",5,5.92592592592593,1,82.1666666666667,"Pass"
"21876","555721","2013J",6,7.44444444444444,1,84.7142857142857,"Pass"
"21877","555721","2013J",7,2.03846153846154,2,87.5555555555556,"Pass"
"21878","555721","2013J",8,9.37037037037037,2,87.0909090909091,"Pass"
"21879","555721","2013J",9,6.92592592592593,0,87.0909090909091,"Pass"
"21871","555721","2013J",10,2.33333333333333,0,87.0909090909091,"Pass"
"21880","556062","2013J",0,2.66666666666667,0,0,"Fail"
"21881","556062","2013J",1,0.423076923076923,0,0,"Fail"
"21883","556062","2013J",2,0.740740740740741,1,45,"Fail"
"21884","556062","2013J",3,0.222222222222222,1,45.5,"Fail"
"21885","556062","2013J",4,0,0,45.5,"Fail"
"21886","556062","2013J",5,0,0,45.5,"Fail"
"21887","556062","2013J",6,0,0,45.5,"Fail"
"21888","556062","2013J",7,0,0,45.5,"Fail"
"21889","556062","2013J",8,0,0,45.5,"Fail"
"21890","556062","2013J",9,0,0,45.5,"Fail"
"21882","556062","2013J",10,0,0,45.5,"Fail"
"21891","556089","2013J",0,10.6,0,0,"Distinction"
"21892","556089","2013J",1,4.23076923076923,1,85,"Distinction"
"21894","556089","2013J",2,0.888888888888889,1,86,"Distinction"
"21895","556089","2013J",3,0.703703703703704,1,90.6666666666667,"Distinction"
"21896","556089","2013J",4,1.38461538461538,1,93,"Distinction"
"21897","556089","2013J",5,0.407407407407407,1,91.4,"Distinction"
"21898","556089","2013J",6,0,1,92.8333333333333,"Distinction"
"21899","556089","2013J",7,0.884615384615385,2,91.5,"Distinction"
"21900","556089","2013J",8,2.03703703703704,2,88.2,"Distinction"
"21901","556089","2013J",9,0,0,88.2,"Distinction"
"21893","556089","2013J",10,0.62962962962963,0,88.2,"Distinction"
"21902","556175","2013J",0,1.375,0,0,"Pass"
"21903","556175","2013J",1,0.846153846153846,1,50,"Pass"
"21905","556175","2013J",2,0.148148148148148,1,50,"Pass"
"21906","556175","2013J",3,1.96296296296296,1,53.3333333333333,"Pass"
"21907","556175","2013J",4,0.230769230769231,2,60,"Pass"
"21908","556175","2013J",5,0.444444444444444,1,55.5,"Pass"
"21909","556175","2013J",6,0,1,56.1428571428571,"Pass"
"21910","556175","2013J",7,2.42307692307692,2,63.4444444444444,"Pass"
"21911","556175","2013J",8,0.740740740740741,2,67.8181818181818,"Pass"
"21912","556175","2013J",9,0.407407407407407,0,67.8181818181818,"Pass"
"21904","556175","2013J",10,0,0,67.8181818181818,"Pass"
"21913","556228","2013J",0,2,0,0,"Pass"
"21914","556228","2013J",1,7.76923076923077,1,76,"Pass"
"21916","556228","2013J",2,4.25925925925926,1,74,"Pass"
"21917","556228","2013J",3,1.25925925925926,1,82.6666666666667,"Pass"
"21918","556228","2013J",4,5,2,80.4,"Pass"
"21919","556228","2013J",5,4.59259259259259,1,78.8333333333333,"Pass"
"21920","556228","2013J",6,0.962962962962963,1,81.8571428571429,"Pass"
"21921","556228","2013J",7,3.30769230769231,2,82.2222222222222,"Pass"
"21922","556228","2013J",8,6.33333333333333,2,84.6363636363636,"Pass"
"21923","556228","2013J",9,2.2962962962963,0,84.6363636363636,"Pass"
"21915","556228","2013J",10,3.11111111111111,0,84.6363636363636,"Pass"
"21924","556592","2013J",0,0,0,0,"Pass"
"21925","556592","2013J",1,2.96153846153846,1,80,"Pass"
"21927","556592","2013J",2,1.11111111111111,0,80,"Pass"
"21928","556592","2013J",3,0.962962962962963,2,84.6666666666667,"Pass"
"21929","556592","2013J",4,1.69230769230769,2,86.4,"Pass"
"21930","556592","2013J",5,0.777777777777778,1,85.1666666666667,"Pass"
"21931","556592","2013J",6,0.851851851851852,1,87.2857142857143,"Pass"
"21932","556592","2013J",7,0.538461538461538,2,85.6666666666667,"Pass"
"21933","556592","2013J",8,1.37037037037037,2,86.9090909090909,"Pass"
"21934","556592","2013J",9,2.92592592592593,0,86.9090909090909,"Pass"
"21926","556592","2013J",10,0,0,86.9090909090909,"Pass"
"21935","556738","2013J",0,0,0,0,"Fail"
"21936","556738","2013J",1,2.19230769230769,0,0,"Fail"
"21938","556738","2013J",2,0,0,0,"Fail"
"21939","556738","2013J",3,0,0,0,"Fail"
"21940","556738","2013J",4,0,0,0,"Fail"
"21941","556738","2013J",5,0,0,0,"Fail"
"21942","556738","2013J",6,0,0,0,"Fail"
"21943","556738","2013J",7,0,0,0,"Fail"
"21944","556738","2013J",8,0,0,0,"Fail"
"21945","556738","2013J",9,0,0,0,"Fail"
"21937","556738","2013J",10,0,0,0,"Fail"
"21946","556972","2013J",0,1,0,0,"Pass"
"21947","556972","2013J",1,4.96153846153846,1,64,"Pass"
"21949","556972","2013J",2,6.37037037037037,1,67,"Pass"
"21950","556972","2013J",3,2.03703703703704,1,78,"Pass"
"21951","556972","2013J",4,0.615384615384615,2,81,"Pass"
"21952","556972","2013J",5,2.55555555555556,1,79.1666666666667,"Pass"
"21953","556972","2013J",6,1.22222222222222,1,82.1428571428571,"Pass"
"21954","556972","2013J",7,1.42307692307692,2,80.8888888888889,"Pass"
"21955","556972","2013J",8,1.88888888888889,2,82,"Pass"
"21956","556972","2013J",9,0.703703703703704,0,82,"Pass"
"21948","556972","2013J",10,0.222222222222222,0,82,"Pass"
"21957","557652","2013J",0,0,0,0,"Fail"
"21958","557652","2013J",1,0,1,42,"Fail"
"21960","557652","2013J",2,8.40740740740741,1,56.5,"Fail"
"21961","557652","2013J",3,5.40740740740741,1,71,"Fail"
"21962","557652","2013J",4,4.38461538461539,2,78.4,"Fail"
"21963","557652","2013J",5,2.74074074074074,1,77.8333333333333,"Fail"
"21964","557652","2013J",6,0.518518518518518,1,75.2857142857143,"Fail"
"21965","557652","2013J",7,4.26923076923077,2,71.7777777777778,"Fail"
"21966","557652","2013J",8,0.888888888888889,2,69.3636363636364,"Fail"
"21967","557652","2013J",9,1.88888888888889,0,69.3636363636364,"Fail"
"21959","557652","2013J",10,1.03703703703704,0,69.3636363636364,"Fail"
"21968","558333","2013J",0,1.875,0,0,"Pass"
"21969","558333","2013J",1,0.346153846153846,1,78,"Pass"
"21971","558333","2013J",2,0,1,86.5,"Pass"
"21972","558333","2013J",3,0.555555555555556,1,86.6666666666667,"Pass"
"21973","558333","2013J",4,0.230769230769231,1,85,"Pass"
"21974","558333","2013J",5,0.555555555555556,1,84.6,"Pass"
"21975","558333","2013J",6,0.851851851851852,2,86.1428571428571,"Pass"
"21976","558333","2013J",7,0,1,85.375,"Pass"
"21977","558333","2013J",8,0.37037037037037,1,85.5555555555556,"Pass"
"21978","558333","2013J",9,0,0,85.5555555555556,"Pass"
"21970","558333","2013J",10,0,0,85.5555555555556,"Pass"
"21979","558533","2013J",0,1.5,0,0,"Pass"
"21980","558533","2013J",1,3.42307692307692,1,79,"Pass"
"21982","558533","2013J",2,1.07407407407407,1,79.5,"Pass"
"21983","558533","2013J",3,0.407407407407407,1,79.6666666666667,"Pass"
"21984","558533","2013J",4,2.65384615384615,2,81.2,"Pass"
"21985","558533","2013J",5,1.2962962962963,1,81.5,"Pass"
"21986","558533","2013J",6,1.37037037037037,1,81.2857142857143,"Pass"
"21987","558533","2013J",7,3.76923076923077,2,81,"Pass"
"21988","558533","2013J",8,1.81481481481481,2,80.8181818181818,"Pass"
"21989","558533","2013J",9,0.666666666666667,0,80.8181818181818,"Pass"
"21981","558533","2013J",10,0.111111111111111,0,80.8181818181818,"Pass"
"21990","558661","2013J",0,0,0,0,"Fail"
"21991","558661","2013J",1,1.30769230769231,1,74,"Fail"
"21993","558661","2013J",2,2.25925925925926,1,77,"Fail"
"21994","558661","2013J",3,0,1,78,"Fail"
"21995","558661","2013J",4,1.15384615384615,2,74.6,"Fail"
"21996","558661","2013J",5,0.148148148148148,0,74.6,"Fail"
"21997","558661","2013J",6,0.148148148148148,1,66.3333333333333,"Fail"
"21998","558661","2013J",7,1.57692307692308,2,68.125,"Fail"
"21999","558661","2013J",8,1.07407407407407,1,67.2222222222222,"Fail"
"22000","558661","2013J",9,0,1,65.5,"Fail"
"21992","558661","2013J",10,0,0,65.5,"Fail"
"22001","558755","2013J",0,1.3125,0,0,"Fail"
"22002","558755","2013J",1,2.96153846153846,1,59,"Fail"
"22004","558755","2013J",2,0,0,59,"Fail"
"22005","558755","2013J",3,0,0,59,"Fail"
"22006","558755","2013J",4,0,0,59,"Fail"
"22007","558755","2013J",5,0,0,59,"Fail"
"22008","558755","2013J",6,0,0,59,"Fail"
"22009","558755","2013J",7,0,0,59,"Fail"
"22010","558755","2013J",8,0,0,59,"Fail"
"22011","558755","2013J",9,0,0,59,"Fail"
"22003","558755","2013J",10,0,0,59,"Fail"
"22012","558962","2013J",0,2.88888888888889,0,0,"Pass"
"22013","558962","2013J",1,4.73076923076923,1,78,"Pass"
"22015","558962","2013J",2,1.18518518518519,1,74,"Pass"
"22016","558962","2013J",3,0.37037037037037,1,82.6666666666667,"Pass"
"22017","558962","2013J",4,1.65384615384615,2,82.4,"Pass"
"22018","558962","2013J",5,0.444444444444444,1,78.6666666666667,"Pass"
"22019","558962","2013J",6,1.59259259259259,1,78.8571428571429,"Pass"
"22020","558962","2013J",7,0.5,2,74.4444444444444,"Pass"
"22021","558962","2013J",8,2.40740740740741,2,76.3636363636364,"Pass"
"22022","558962","2013J",9,1.96296296296296,0,76.3636363636364,"Pass"
"22014","558962","2013J",10,1.88888888888889,0,76.3636363636364,"Pass"
"22023","558983","2013J",0,2.15,0,0,"Fail"
"22024","558983","2013J",1,5.30769230769231,1,90,"Fail"
"22026","558983","2013J",2,7.7037037037037,1,70,"Fail"
"22027","558983","2013J",3,8.37037037037037,1,66.6666666666667,"Fail"
"22028","558983","2013J",4,4.26923076923077,2,74,"Fail"
"22029","558983","2013J",5,3.40740740740741,0,74,"Fail"
"22030","558983","2013J",6,1.18518518518519,1,78.3333333333333,"Fail"
"22031","558983","2013J",7,1.34615384615385,2,79.875,"Fail"
"22032","558983","2013J",8,1.03703703703704,2,78.8,"Fail"
"22033","558983","2013J",9,4.66666666666667,0,78.8,"Fail"
"22025","558983","2013J",10,0.592592592592593,0,78.8,"Fail"
"22034","559168","2013J",0,1,0,0,"Pass"
"22035","559168","2013J",1,1.46153846153846,1,77,"Pass"
"22037","559168","2013J",2,1.51851851851852,0,77,"Pass"
"22038","559168","2013J",3,1.11111111111111,2,79,"Pass"
"22039","559168","2013J",4,0.384615384615385,2,81.8,"Pass"
"22040","559168","2013J",5,1,0,81.8,"Pass"
"22041","559168","2013J",6,0,1,78.1666666666667,"Pass"
"22042","559168","2013J",7,1.69230769230769,2,81.125,"Pass"
"22043","559168","2013J",8,1.14814814814815,2,80.7,"Pass"
"22044","559168","2013J",9,0,0,80.7,"Pass"
"22036","559168","2013J",10,0,0,80.7,"Pass"
"22045","559382","2013J",0,2.1304347826087,0,0,"Pass"
"22046","559382","2013J",1,3.03846153846154,1,59,"Pass"
"22048","559382","2013J",2,2.74074074074074,1,54.5,"Pass"
"22049","559382","2013J",3,2.88888888888889,1,69.6666666666667,"Pass"
"22050","559382","2013J",4,3.38461538461538,2,74.2,"Pass"
"22051","559382","2013J",5,3.03703703703704,1,71.5,"Pass"
"22052","559382","2013J",6,2.74074074074074,1,75.5714285714286,"Pass"
"22053","559382","2013J",7,2.46153846153846,2,77.1111111111111,"Pass"
"22054","559382","2013J",8,3.14814814814815,2,78.6363636363636,"Pass"
"22055","559382","2013J",9,1.88888888888889,0,78.6363636363636,"Pass"
"22047","559382","2013J",10,0.740740740740741,0,78.6363636363636,"Pass"
"22056","559414","2013J",0,0,0,0,"Pass"
"22057","559414","2013J",1,0.0384615384615385,1,75,"Pass"
"22059","559414","2013J",2,2.74074074074074,1,72,"Pass"
"22060","559414","2013J",3,2.81481481481481,1,81.3333333333333,"Pass"
"22061","559414","2013J",4,3.73076923076923,2,83.8,"Pass"
"22062","559414","2013J",5,3.62962962962963,1,83.1666666666667,"Pass"
"22063","559414","2013J",6,2.55555555555556,1,85.5714285714286,"Pass"
"22064","559414","2013J",7,1.38461538461538,2,85.4444444444444,"Pass"
"22065","559414","2013J",8,2.37037037037037,2,81.7272727272727,"Pass"
"22066","559414","2013J",9,0.666666666666667,0,81.7272727272727,"Pass"
"22058","559414","2013J",10,0.37037037037037,0,81.7272727272727,"Pass"
"22067","559584","2013J",0,2.2,0,0,"Pass"
"22068","559584","2013J",1,0,1,94,"Pass"
"22070","559584","2013J",2,0.111111111111111,1,92.5,"Pass"
"22071","559584","2013J",3,0,0,92.5,"Pass"
"22072","559584","2013J",4,2.5,2,90,"Pass"
"22073","559584","2013J",5,1.07407407407407,1,89.4,"Pass"
"22074","559584","2013J",6,0,1,84.5,"Pass"
"22075","559584","2013J",7,1.65384615384615,2,80.5,"Pass"
"22076","559584","2013J",8,1.55555555555556,2,79.1,"Pass"
"22077","559584","2013J",9,0.333333333333333,0,79.1,"Pass"
"22069","559584","2013J",10,0.0740740740740741,0,79.1,"Pass"
"22078","559685","2013J",0,0,0,0,"Fail"
"22079","559685","2013J",1,3.88461538461538,1,67,"Fail"
"22081","559685","2013J",2,4.03703703703704,1,64.5,"Fail"
"22082","559685","2013J",3,1.96296296296296,1,63,"Fail"
"22083","559685","2013J",4,1.38461538461538,1,72.25,"Fail"
"22084","559685","2013J",5,0.925925925925926,0,72.25,"Fail"
"22085","559685","2013J",6,0.185185185185185,1,73.8,"Fail"
"22086","559685","2013J",7,0,0,73.8,"Fail"
"22087","559685","2013J",8,0.703703703703704,1,78.1666666666667,"Fail"
"22088","559685","2013J",9,0,0,78.1666666666667,"Fail"
"22080","559685","2013J",10,0,0,78.1666666666667,"Fail"
"22089","559851","2013J",0,1.5,0,0,"Pass"
"22090","559851","2013J",1,1.11538461538462,1,76,"Pass"
"22092","559851","2013J",2,2.66666666666667,1,74.5,"Pass"
"22093","559851","2013J",3,2.22222222222222,1,83,"Pass"
"22094","559851","2013J",4,0.423076923076923,2,76.4,"Pass"
"22095","559851","2013J",5,1.81481481481481,1,76.8333333333333,"Pass"
"22096","559851","2013J",6,0.814814814814815,1,77.2857142857143,"Pass"
"22097","559851","2013J",7,1.19230769230769,2,76.3333333333333,"Pass"
"22098","559851","2013J",8,1.59259259259259,2,78.2727272727273,"Pass"
"22099","559851","2013J",9,0.62962962962963,0,78.2727272727273,"Pass"
"22091","559851","2013J",10,0,0,78.2727272727273,"Pass"
"22100","560030","2013J",0,4.65,0,0,"Fail"
"22101","560030","2013J",1,4.73076923076923,0,0,"Fail"
"22103","560030","2013J",2,0.37037037037037,1,59,"Fail"
"22104","560030","2013J",3,0.925925925925926,2,54,"Fail"
"22105","560030","2013J",4,0.115384615384615,0,54,"Fail"
"22106","560030","2013J",5,0,0,54,"Fail"
"22107","560030","2013J",6,0,0,54,"Fail"
"22108","560030","2013J",7,0,0,54,"Fail"
"22109","560030","2013J",8,0,0,54,"Fail"
"22110","560030","2013J",9,0,0,54,"Fail"
"22102","560030","2013J",10,0,0,54,"Fail"
"22111","560074","2013J",0,2.16666666666667,0,0,"Pass"
"22112","560074","2013J",1,6.46153846153846,1,80,"Pass"
"22114","560074","2013J",2,4.25925925925926,1,79,"Pass"
"22115","560074","2013J",3,1.74074074074074,1,86,"Pass"
"22116","560074","2013J",4,3.65384615384615,2,85.8,"Pass"
"22117","560074","2013J",5,3.2962962962963,1,82.3333333333333,"Pass"
"22118","560074","2013J",6,0.259259259259259,1,84.8571428571429,"Pass"
"22119","560074","2013J",7,2.57692307692308,2,85.3333333333333,"Pass"
"22120","560074","2013J",8,2.33333333333333,2,84.8181818181818,"Pass"
"22121","560074","2013J",9,0.518518518518518,0,84.8181818181818,"Pass"
"22113","560074","2013J",10,0.111111111111111,0,84.8181818181818,"Pass"
"22122","560430","2013J",0,0,0,0,"Fail"
"22123","560430","2013J",1,4.46153846153846,1,80,"Fail"
"22125","560430","2013J",2,2.37037037037037,1,71,"Fail"
"22126","560430","2013J",3,1.03703703703704,1,80.6666666666667,"Fail"
"22127","560430","2013J",4,0,0,80.6666666666667,"Fail"
"22128","560430","2013J",5,0,0,80.6666666666667,"Fail"
"22129","560430","2013J",6,0,0,80.6666666666667,"Fail"
"22130","560430","2013J",7,0,0,80.6666666666667,"Fail"
"22131","560430","2013J",8,0,0,80.6666666666667,"Fail"
"22132","560430","2013J",9,0,0,80.6666666666667,"Fail"
"22124","560430","2013J",10,0,0,80.6666666666667,"Fail"
"22133","560567","2013J",0,2.25925925925926,0,0,"Pass"
"22134","560567","2013J",1,1.76923076923077,1,72,"Pass"
"22136","560567","2013J",2,1,0,72,"Pass"
"22137","560567","2013J",3,0.407407407407407,2,74.3333333333333,"Pass"
"22138","560567","2013J",4,0.846153846153846,2,70.2,"Pass"
"22139","560567","2013J",5,1.11111111111111,0,70.2,"Pass"
"22140","560567","2013J",6,0.222222222222222,2,68.4285714285714,"Pass"
"22141","560567","2013J",7,1.92307692307692,2,69.3333333333333,"Pass"
"22142","560567","2013J",8,0.814814814814815,2,66.7272727272727,"Pass"
"22143","560567","2013J",9,0,0,66.7272727272727,"Pass"
"22135","560567","2013J",10,0.0740740740740741,0,66.7272727272727,"Pass"
"22144","560676","2013J",0,0,0,0,"Fail"
"22145","560676","2013J",1,0,0,0,"Fail"
"22147","560676","2013J",2,3.44444444444444,2,61,"Fail"
"22148","560676","2013J",3,0,1,54,"Fail"
"22149","560676","2013J",4,0.576923076923077,2,43,"Fail"
"22150","560676","2013J",5,0.148148148148148,1,45.8333333333333,"Fail"
"22151","560676","2013J",6,0.666666666666667,0,45.8333333333333,"Fail"
"22152","560676","2013J",7,1.30769230769231,2,46.25,"Fail"
"22153","560676","2013J",8,1.7037037037037,2,45,"Fail"
"22154","560676","2013J",9,0.444444444444444,0,45,"Fail"
"22146","560676","2013J",10,0.444444444444444,0,45,"Fail"
"22155","560773","2013J",0,2.76190476190476,0,0,"Pass"
"22156","560773","2013J",1,6.84615384615385,1,79,"Pass"
"22158","560773","2013J",2,12.1111111111111,1,78.5,"Pass"
"22159","560773","2013J",3,7.59259259259259,1,85.6666666666667,"Pass"
"22160","560773","2013J",4,5.38461538461539,2,90,"Pass"
"22161","560773","2013J",5,1.96296296296296,0,90,"Pass"
"22162","560773","2013J",6,2.48148148148148,1,91.6666666666667,"Pass"
"22163","560773","2013J",7,2.96153846153846,2,92.125,"Pass"
"22164","560773","2013J",8,2.48148148148148,2,91.1,"Pass"
"22165","560773","2013J",9,1.40740740740741,0,91.1,"Pass"
"22157","560773","2013J",10,0.703703703703704,0,91.1,"Pass"
"22166","561312","2013J",0,2,0,0,"Distinction"
"22167","561312","2013J",1,2.46153846153846,1,82,"Distinction"
"22169","561312","2013J",2,3.07407407407407,1,76.5,"Distinction"
"22170","561312","2013J",3,4.62962962962963,1,84.3333333333333,"Distinction"
"22171","561312","2013J",4,2.65384615384615,2,82,"Distinction"
"22172","561312","2013J",5,4.81481481481481,1,82.5,"Distinction"
"22173","561312","2013J",6,4.51851851851852,1,85,"Distinction"
"22174","561312","2013J",7,2.88461538461538,2,86.4444444444444,"Distinction"
"22175","561312","2013J",8,3.81481481481481,2,88,"Distinction"
"22176","561312","2013J",9,5.03703703703704,0,88,"Distinction"
"22168","561312","2013J",10,2.44444444444444,0,88,"Distinction"
"22177","561457","2013J",0,2.78125,0,0,"Pass"
"22178","561457","2013J",1,5.88461538461539,1,75,"Pass"
"22180","561457","2013J",2,5.96296296296296,1,75.5,"Pass"
"22181","561457","2013J",3,5.03703703703704,2,77.5,"Pass"
"22182","561457","2013J",4,3.92307692307692,2,76,"Pass"
"22183","561457","2013J",5,3.25925925925926,0,76,"Pass"
"22184","561457","2013J",6,3.88888888888889,2,76.125,"Pass"
"22185","561457","2013J",7,2.34615384615385,2,77.5,"Pass"
"22186","561457","2013J",8,1.51851851851852,1,75.9090909090909,"Pass"
"22187","561457","2013J",9,0.777777777777778,0,75.9090909090909,"Pass"
"22179","561457","2013J",10,1.40740740740741,0,75.9090909090909,"Pass"
"22188","561534","2013J",0,2.92857142857143,0,0,"Pass"
"22189","561534","2013J",1,11.4615384615385,1,80,"Pass"
"22191","561534","2013J",2,4.55555555555556,1,82,"Pass"
"22192","561534","2013J",3,3.40740740740741,1,81.3333333333333,"Pass"
"22193","561534","2013J",4,10.1538461538462,2,84,"Pass"
"22194","561534","2013J",5,6.62962962962963,0,84,"Pass"
"22195","561534","2013J",6,8.88888888888889,2,85.4285714285714,"Pass"
"22196","561534","2013J",7,15.5384615384615,2,85.8888888888889,"Pass"
"22197","561534","2013J",8,8.07407407407407,1,87.3,"Pass"
"22198","561534","2013J",9,2.7037037037037,0,87.3,"Pass"
"22190","561534","2013J",10,10.9259259259259,0,87.3,"Pass"
"22199","561549","2013J",0,6,0,0,"Fail"
"22200","561549","2013J",1,8.30769230769231,1,82,"Fail"
"22202","561549","2013J",2,2.22222222222222,1,67.5,"Fail"
"22203","561549","2013J",3,3.07407407407407,1,78.3333333333333,"Fail"
"22204","561549","2013J",4,0,0,78.3333333333333,"Fail"
"22205","561549","2013J",5,0,0,78.3333333333333,"Fail"
"22206","561549","2013J",6,0,0,78.3333333333333,"Fail"
"22207","561549","2013J",7,0,0,78.3333333333333,"Fail"
"22208","561549","2013J",8,0,0,78.3333333333333,"Fail"
"22209","561549","2013J",9,0,0,78.3333333333333,"Fail"
"22201","561549","2013J",10,0,0,78.3333333333333,"Fail"
"22210","561591","2013J",0,3,0,0,"Pass"
"22211","561591","2013J",1,2.34615384615385,1,93,"Pass"
"22213","561591","2013J",2,1.40740740740741,1,84,"Pass"
"22214","561591","2013J",3,1.66666666666667,1,89.3333333333333,"Pass"
"22215","561591","2013J",4,0.576923076923077,2,80.8,"Pass"
"22216","561591","2013J",5,1.33333333333333,1,78.6666666666667,"Pass"
"22217","561591","2013J",6,0.925925925925926,1,81.7142857142857,"Pass"
"22218","561591","2013J",7,1.38461538461538,3,82.3,"Pass"
"22219","561591","2013J",8,0.148148148148148,1,83.9090909090909,"Pass"
"22220","561591","2013J",9,0.777777777777778,0,83.9090909090909,"Pass"
"22212","561591","2013J",10,0.037037037037037,0,83.9090909090909,"Pass"
"22221","561640","2013J",0,2.52941176470588,0,0,"Distinction"
"22222","561640","2013J",1,4.57692307692308,1,83,"Distinction"
"22224","561640","2013J",2,2.2962962962963,1,81.5,"Distinction"
"22225","561640","2013J",3,1.88888888888889,2,87,"Distinction"
"22226","561640","2013J",4,1.03846153846154,1,85.6,"Distinction"
"22227","561640","2013J",5,3.14814814814815,1,86.1666666666667,"Distinction"
"22228","561640","2013J",6,2.66666666666667,2,88.625,"Distinction"
"22229","561640","2013J",7,1.19230769230769,1,89.8888888888889,"Distinction"
"22230","561640","2013J",8,1.2962962962963,2,87.5454545454545,"Distinction"
"22231","561640","2013J",9,1.7037037037037,0,87.5454545454545,"Distinction"
"22223","561640","2013J",10,0.814814814814815,0,87.5454545454545,"Distinction"
"22232","561841","2013J",0,3,0,0,"Pass"
"22233","561841","2013J",1,4.26923076923077,1,68,"Pass"
"22235","561841","2013J",2,5.40740740740741,1,68,"Pass"
"22236","561841","2013J",3,7.25925925925926,1,78.6666666666667,"Pass"
"22237","561841","2013J",4,6.57692307692308,2,80.4,"Pass"
"22238","561841","2013J",5,9.55555555555556,1,78,"Pass"
"22239","561841","2013J",6,4.81481481481481,1,81.1428571428571,"Pass"
"22240","561841","2013J",7,7.57692307692308,2,77.5555555555556,"Pass"
"22241","561841","2013J",8,4.7037037037037,2,79.4545454545455,"Pass"
"22242","561841","2013J",9,2.11111111111111,0,79.4545454545455,"Pass"
"22234","561841","2013J",10,1,0,79.4545454545455,"Pass"
"22243","561932","2013J",0,0,0,0,"Fail"
"22244","561932","2013J",1,0,0,0,"Fail"
"22246","561932","2013J",2,0,0,0,"Fail"
"22247","561932","2013J",3,0,0,0,"Fail"
"22248","561932","2013J",4,0,0,0,"Fail"
"22249","561932","2013J",5,0,0,0,"Fail"
"22250","561932","2013J",6,0,0,0,"Fail"
"22251","561932","2013J",7,0,0,0,"Fail"
"22252","561932","2013J",8,0,0,0,"Fail"
"22253","561932","2013J",9,0,0,0,"Fail"
"22245","561932","2013J",10,0,0,0,"Fail"
"22254","562090","2013J",0,0,0,0,"Pass"
"22255","562090","2013J",1,5.84615384615385,0,0,"Pass"
"22257","562090","2013J",2,4.96296296296296,2,61.5,"Pass"
"22258","562090","2013J",3,1.85185185185185,1,74.3333333333333,"Pass"
"22259","562090","2013J",4,1.30769230769231,2,73.8,"Pass"
"22260","562090","2013J",5,1.81481481481481,1,72.1666666666667,"Pass"
"22261","562090","2013J",6,2.2962962962963,1,67.5714285714286,"Pass"
"22262","562090","2013J",7,2.23076923076923,2,70.7777777777778,"Pass"
"22263","562090","2013J",8,1.77777777777778,2,73.0909090909091,"Pass"
"22264","562090","2013J",9,4.33333333333333,0,73.0909090909091,"Pass"
"22256","562090","2013J",10,0,0,73.0909090909091,"Pass"
"22265","562270","2013J",0,1.6,0,0,"Pass"
"22266","562270","2013J",1,0.846153846153846,0,0,"Pass"
"22268","562270","2013J",2,7.18518518518519,1,65,"Pass"
"22269","562270","2013J",3,3.14814814814815,1,82.5,"Pass"
"22270","562270","2013J",4,10.6923076923077,3,79.6,"Pass"
"22271","562270","2013J",5,10.0740740740741,1,78.8333333333333,"Pass"
"22272","562270","2013J",6,15.7407407407407,1,81.8571428571429,"Pass"
"22273","562270","2013J",7,14.6153846153846,2,83.3333333333333,"Pass"
"22274","562270","2013J",8,20.1851851851852,2,82.7272727272727,"Pass"
"22275","562270","2013J",9,12.7407407407407,0,82.7272727272727,"Pass"
"22267","562270","2013J",10,8.81481481481481,0,82.7272727272727,"Pass"
"22276","562456","2013J",0,3.75,0,0,"Fail"
"22277","562456","2013J",1,8.23076923076923,1,90,"Fail"
"22279","562456","2013J",2,8.14814814814815,1,82.5,"Fail"
"22280","562456","2013J",3,2.55555555555556,1,88.3333333333333,"Fail"
"22281","562456","2013J",4,2.96153846153846,0,88.3333333333333,"Fail"
"22282","562456","2013J",5,1.62962962962963,1,81.75,"Fail"
"22283","562456","2013J",6,0.259259259259259,1,85.4,"Fail"
"22284","562456","2013J",7,0,0,85.4,"Fail"
"22285","562456","2013J",8,0,0,85.4,"Fail"
"22286","562456","2013J",9,0,0,85.4,"Fail"
"22278","562456","2013J",10,0,0,85.4,"Fail"
"22287","563174","2013J",0,4,0,0,"Fail"
