"","id_student","Decile","Avg_Clicks","Asgmts","Avg_Asgmt_Score","final_result"
"32950","589509",3,1.33333333333333,1,76,"Pass"
"32951","589509",4,2.15384615384615,2,79.4,"Pass"
"32952","589509",5,1.33333333333333,1,79.8333333333333,"Pass"
"32953","589509",6,0.037037037037037,1,79.8571428571429,"Pass"
"32954","589509",7,0.961538461538462,2,79.3333333333333,"Pass"
"32955","589509",8,0.0740740740740741,0,79.3333333333333,"Pass"
"32956","589509",9,0,0,79.3333333333333,"Pass"
"32948","589509",10,0.407407407407407,0,79.3333333333333,"Pass"
"32957","589903",0,5.11111111111111,0,0,"Pass"
"32958","589903",1,1.34615384615385,1,72,"Pass"
"32960","589903",2,2.14814814814815,1,81.5,"Pass"
"32961","589903",3,0.296296296296296,1,87.6666666666667,"Pass"
"32962","589903",4,2.53846153846154,2,92,"Pass"
"32963","589903",5,1.77777777777778,0,92,"Pass"
"32964","589903",6,2.7037037037037,2,91,"Pass"
"32965","589903",7,1.42307692307692,2,89.1111111111111,"Pass"
"32966","589903",8,1.96296296296296,2,90.4545454545455,"Pass"
"32967","589903",9,0,0,90.4545454545455,"Pass"
"32959","589903",10,1.7037037037037,0,90.4545454545455,"Pass"
"32968","589950",0,1.33333333333333,0,0,"Pass"
"32969","589950",1,1.65384615384615,1,68,"Pass"
"32971","589950",2,1.51851851851852,1,66.5,"Pass"
"32972","589950",3,0.333333333333333,1,71,"Pass"
"32973","589950",4,2.34615384615385,1,68.25,"Pass"
"32974","589950",5,0.777777777777778,1,63.6,"Pass"
"32975","589950",6,0.148148148148148,2,65.5714285714286,"Pass"
"32976","589950",7,1.03846153846154,2,61.6666666666667,"Pass"
"32977","589950",8,0.888888888888889,2,61.4545454545455,"Pass"
"32978","589950",9,0,0,61.4545454545455,"Pass"
"32970","589950",10,0.148148148148148,0,61.4545454545455,"Pass"
"32979","590202",0,2.33333333333333,0,0,"Pass"
"32980","590202",1,28.5,1,75,"Pass"
"32982","590202",2,33.1111111111111,1,83.5,"Pass"
"32983","590202",3,10.8148148148148,1,89,"Pass"
"32984","590202",4,3,0,89,"Pass"
"32985","590202",5,4.66666666666667,2,85.4,"Pass"
"32986","590202",6,3.96296296296296,1,87.8333333333333,"Pass"
"32987","590202",7,4.61538461538461,2,87.75,"Pass"
"32988","590202",8,3.51851851851852,2,86.4,"Pass"
"32989","590202",9,6.44444444444444,0,86.4,"Pass"
"32981","590202",10,8.37037037037037,0,86.4,"Pass"
"32990","590231",0,2.66666666666667,1,68,"Pass"
"32991","590231",1,8.07692307692308,0,68,"Pass"
"32993","590231",2,4.81481481481481,1,71,"Pass"
"32994","590231",3,2.92592592592593,2,70.5,"Pass"
"32995","590231",4,3.80769230769231,1,72.4,"Pass"
"32996","590231",5,1.51851851851852,1,72.5,"Pass"
"32997","590231",6,0.185185185185185,1,67.8571428571429,"Pass"
"32998","590231",7,1.53846153846154,2,67.4444444444444,"Pass"
"32999","590231",8,1.22222222222222,2,67.0909090909091,"Pass"
"33000","590231",9,0.666666666666667,0,67.0909090909091,"Pass"
"32992","590231",10,1.59259259259259,0,67.0909090909091,"Pass"
"33001","590308",0,1,0,0,"Fail"
"33002","590308",1,1.34615384615385,1,60,"Fail"
"33004","590308",2,0.259259259259259,0,60,"Fail"
"33005","590308",3,0.592592592592593,2,77,"Fail"
"33006","590308",4,0.461538461538462,2,76.6,"Fail"
"33007","590308",5,0.333333333333333,0,76.6,"Fail"
"33008","590308",6,0,2,73.7142857142857,"Fail"
"33009","590308",7,0.307692307692308,1,74.5,"Fail"
"33010","590308",8,0,0,74.5,"Fail"
"33011","590308",9,0,0,74.5,"Fail"
"33003","590308",10,0,0,74.5,"Fail"
"33012","590325",0,2.5,0,0,"Pass"
"33013","590325",1,2.84615384615385,1,73,"Pass"
"33015","590325",2,1.62962962962963,1,67.5,"Pass"
"33016","590325",3,2,1,78.3333333333333,"Pass"
"33017","590325",4,1.34615384615385,2,82.6,"Pass"
"33018","590325",5,1.25925925925926,1,82.1666666666667,"Pass"
"33019","590325",6,0.259259259259259,1,81.8571428571429,"Pass"
"33020","590325",7,1.84615384615385,2,80.8888888888889,"Pass"
"33021","590325",8,1.2962962962963,2,82.0909090909091,"Pass"
"33022","590325",9,0.185185185185185,0,82.0909090909091,"Pass"
"33014","590325",10,0.148148148148148,0,82.0909090909091,"Pass"
"33023","590360",0,2.41666666666667,0,0,"Fail"
"33024","590360",1,0.0769230769230769,1,72,"Fail"
"33026","590360",2,0.037037037037037,1,66,"Fail"
"33027","590360",3,0,0,66,"Fail"
"33028","590360",4,0.153846153846154,1,63,"Fail"
"33029","590360",5,0,1,62.25,"Fail"
"33030","590360",6,0,0,62.25,"Fail"
"33031","590360",7,0.923076923076923,1,60.4,"Fail"
"33032","590360",8,0.111111111111111,1,60.1666666666667,"Fail"
"33033","590360",9,0,0,60.1666666666667,"Fail"
"33025","590360",10,0,0,60.1666666666667,"Fail"
"33034","590362",0,1.85714285714286,0,0,"Pass"
"33035","590362",1,0.423076923076923,1,81,"Pass"
"33037","590362",2,0.481481481481481,1,75.5,"Pass"
"33038","590362",3,2.51851851851852,1,70.3333333333333,"Pass"
"33039","590362",4,0.769230769230769,2,75,"Pass"
"33040","590362",5,2.40740740740741,1,75.6666666666667,"Pass"
"33041","590362",6,1.7037037037037,1,79.1428571428571,"Pass"
"33042","590362",7,0.346153846153846,2,79.7777777777778,"Pass"
"33043","590362",8,0.222222222222222,2,81.9090909090909,"Pass"
"33044","590362",9,3.96296296296296,0,81.9090909090909,"Pass"
"33036","590362",10,0,0,81.9090909090909,"Pass"
"33045","590365",0,1,0,0,"Fail"
"33046","590365",1,7.5,1,77,"Fail"
"33048","590365",2,2.77777777777778,1,78,"Fail"
"33049","590365",3,1.77777777777778,1,85.3333333333333,"Fail"
"33050","590365",4,0,0,85.3333333333333,"Fail"
"33051","590365",5,0,0,85.3333333333333,"Fail"
"33052","590365",6,0,0,85.3333333333333,"Fail"
"33053","590365",7,0,0,85.3333333333333,"Fail"
"33054","590365",8,0,0,85.3333333333333,"Fail"
"33055","590365",9,0,0,85.3333333333333,"Fail"
"33047","590365",10,0,0,85.3333333333333,"Fail"
"33056","590372",0,8.2,0,0,"Pass"
"33057","590372",1,3.96153846153846,1,66,"Pass"
"33059","590372",2,1.48148148148148,1,71.5,"Pass"
"33060","590372",3,2.03703703703704,1,81,"Pass"
"33061","590372",4,2.61538461538462,2,80.8,"Pass"
"33062","590372",5,5.25925925925926,1,78.8333333333333,"Pass"
"33063","590372",6,5.62962962962963,1,79,"Pass"
"33064","590372",7,4.23076923076923,2,79,"Pass"
"33065","590372",8,1.92592592592593,2,79,"Pass"
"33066","590372",9,3.25925925925926,0,79,"Pass"
"33058","590372",10,0.555555555555556,0,79,"Pass"
"33067","590502",0,1.2,0,0,"Fail"
"33068","590502",1,13.1538461538462,1,70,"Fail"
"33070","590502",2,5.33333333333333,1,69.5,"Fail"
"33071","590502",3,2.22222222222222,1,73,"Fail"
"33072","590502",4,1.65384615384615,1,74.75,"Fail"
"33073","590502",5,0.037037037037037,0,74.75,"Fail"
"33074","590502",6,0,0,74.75,"Fail"
"33075","590502",7,0,0,74.75,"Fail"
"33076","590502",8,0,0,74.75,"Fail"
"33077","590502",9,0,0,74.75,"Fail"
"33069","590502",10,0,0,74.75,"Fail"
"33078","590625",0,5,0,0,"Pass"
"33079","590625",1,2.5,1,74,"Pass"
"33081","590625",2,4.18518518518519,1,69,"Pass"
"33082","590625",3,5.74074074074074,1,79.3333333333333,"Pass"
"33083","590625",4,1.19230769230769,2,78.6,"Pass"
"33084","590625",5,0.777777777777778,0,78.6,"Pass"
"33085","590625",6,1.77777777777778,1,72.1666666666667,"Pass"
"33086","590625",7,2.76923076923077,2,73.625,"Pass"
"33087","590625",8,1.85185185185185,2,72.4,"Pass"
"33088","590625",9,1.66666666666667,0,72.4,"Pass"
"33080","590625",10,0.481481481481481,0,72.4,"Pass"
"33089","590667",0,1.72727272727273,0,0,"Distinction"
"33090","590667",1,3.84615384615385,1,77,"Distinction"
"33092","590667",2,2.11111111111111,0,77,"Distinction"
"33093","590667",3,0.888888888888889,2,85.6666666666667,"Distinction"
"33094","590667",4,1.76923076923077,2,86.6,"Distinction"
"33095","590667",5,1.03703703703704,0,86.6,"Distinction"
"33096","590667",6,0.777777777777778,2,84.4285714285714,"Distinction"
"33097","590667",7,0.692307692307692,1,86.375,"Distinction"
"33098","590667",8,1.62962962962963,2,83.4,"Distinction"
"33099","590667",9,0.37037037037037,0,83.4,"Distinction"
"33091","590667",10,1.11111111111111,0,83.4,"Distinction"
"33100","590867",0,1,0,0,"Fail"
"33101","590867",1,3.88461538461538,0,0,"Fail"
"33103","590867",2,0.259259259259259,0,0,"Fail"
"33104","590867",3,0,0,0,"Fail"
"33105","590867",4,0,0,0,"Fail"
"33106","590867",5,0,0,0,"Fail"
"33107","590867",6,0,0,0,"Fail"
"33108","590867",7,0,0,0,"Fail"
"33109","590867",8,0,0,0,"Fail"
"33110","590867",9,0,0,0,"Fail"
"33102","590867",10,0.703703703703704,0,0,"Fail"
"33111","590923",0,0,0,0,"Fail"
"33112","590923",1,0.384615384615385,0,0,"Fail"
"33114","590923",2,0.814814814814815,2,68,"Fail"
"33115","590923",3,0.296296296296296,1,78.6666666666667,"Fail"
"33116","590923",4,0,0,78.6666666666667,"Fail"
"33117","590923",5,0,0,78.6666666666667,"Fail"
"33118","590923",6,0,0,78.6666666666667,"Fail"
"33119","590923",7,0,0,78.6666666666667,"Fail"
"33120","590923",8,0,0,78.6666666666667,"Fail"
"33121","590923",9,0,0,78.6666666666667,"Fail"
"33113","590923",10,0,0,78.6666666666667,"Fail"
"33122","590931",0,1.5,0,0,"Pass"
"33123","590931",1,3.26923076923077,1,83,"Pass"
"33125","590931",2,2.92592592592593,1,77.5,"Pass"
"33126","590931",3,1.07407407407407,1,85,"Pass"
"33127","590931",4,3.07692307692308,2,86,"Pass"
"33128","590931",5,2.44444444444444,1,84.1666666666667,"Pass"
"33129","590931",6,0.222222222222222,1,83.5714285714286,"Pass"
"33130","590931",7,1.92307692307692,2,80.7777777777778,"Pass"
"33131","590931",8,1.74074074074074,0,80.7777777777778,"Pass"
"33132","590931",9,1.66666666666667,0,80.7777777777778,"Pass"
"33124","590931",10,0.62962962962963,0,80.7777777777778,"Pass"
"33133","590994",0,0,0,0,"Distinction"
"33134","590994",1,3.15384615384615,1,78,"Distinction"
"33136","590994",2,1,1,75.5,"Distinction"
"33137","590994",3,0.111111111111111,1,83.6666666666667,"Distinction"
"33138","590994",4,1.88461538461538,2,85.2,"Distinction"
"33139","590994",5,1.59259259259259,1,84.1666666666667,"Distinction"
"33140","590994",6,0.296296296296296,1,83.5714285714286,"Distinction"
"33141","590994",7,3.19230769230769,2,82.6666666666667,"Distinction"
"33142","590994",8,1.66666666666667,2,84.4545454545455,"Distinction"
"33143","590994",9,0.333333333333333,0,84.4545454545455,"Distinction"
"33135","590994",10,0.666666666666667,0,84.4545454545455,"Distinction"
"33144","591030",0,1.625,0,0,"Pass"
"33145","591030",1,0.0384615384615385,1,71,"Pass"
"33147","591030",2,1.37037037037037,1,66.5,"Pass"
"33148","591030",3,0.62962962962963,1,71,"Pass"
"33149","591030",4,0.769230769230769,2,76.6,"Pass"
"33150","591030",5,0.888888888888889,1,76,"Pass"
"33151","591030",6,0.666666666666667,1,79.4285714285714,"Pass"
"33152","591030",7,0.269230769230769,2,79.3333333333333,"Pass"
"33153","591030",8,0.740740740740741,2,76.2727272727273,"Pass"
"33154","591030",9,0,0,76.2727272727273,"Pass"
"33146","591030",10,0.0740740740740741,0,76.2727272727273,"Pass"
"33155","591034",0,2.76923076923077,0,0,"Fail"
"33156","591034",1,1.03846153846154,1,70,"Fail"
"33158","591034",2,1.92592592592593,1,67.5,"Fail"
"33159","591034",3,0.740740740740741,1,78.3333333333333,"Fail"
"33160","591034",4,1,2,80.8,"Fail"
"33161","591034",5,0.0740740740740741,0,80.8,"Fail"
"33162","591034",6,0.037037037037037,0,80.8,"Fail"
"33163","591034",7,0,0,80.8,"Fail"
"33164","591034",8,0,0,80.8,"Fail"
"33165","591034",9,0,0,80.8,"Fail"
"33157","591034",10,0,0,80.8,"Fail"
"33166","591223",0,6.32352941176471,0,0,"Pass"
"33167","591223",1,55.8461538461538,1,79,"Pass"
"33169","591223",2,35.7037037037037,1,74.5,"Pass"
"33170","591223",3,15.7777777777778,1,83,"Pass"
"33171","591223",4,15.1923076923077,2,83.8,"Pass"
"33172","591223",5,19.6296296296296,1,82.5,"Pass"
"33173","591223",6,15.8518518518519,1,82.1428571428571,"Pass"
"33174","591223",7,12.5769230769231,2,80.6666666666667,"Pass"
"33175","591223",8,12.2962962962963,2,81.6363636363636,"Pass"
"33176","591223",9,14.6296296296296,0,81.6363636363636,"Pass"
"33168","591223",10,6.96296296296296,0,81.6363636363636,"Pass"
"33177","591257",0,2.38095238095238,0,0,"Fail"
"33178","591257",1,26.1153846153846,1,62,"Fail"
"33180","591257",2,5.40740740740741,1,62,"Fail"
"33181","591257",3,0,1,74.6666666666667,"Fail"
"33182","591257",4,1.03846153846154,1,76,"Fail"
"33183","591257",5,0.333333333333333,1,74.2,"Fail"
"33184","591257",6,0.592592592592593,1,78.5,"Fail"
"33185","591257",7,0,1,81.5714285714286,"Fail"
"33186","591257",8,0,0,81.5714285714286,"Fail"
"33187","591257",9,0,0,81.5714285714286,"Fail"
"33179","591257",10,0,0,81.5714285714286,"Fail"
"33188","591273",0,1,0,0,"Pass"
"33189","591273",1,6.73076923076923,1,87,"Pass"
"33191","591273",2,2.85185185185185,1,74.5,"Pass"
"33192","591273",3,0.666666666666667,1,83,"Pass"
"33193","591273",4,2.46153846153846,2,83.4,"Pass"
"33194","591273",5,0.444444444444444,0,83.4,"Pass"
"33195","591273",6,0.259259259259259,2,80.8571428571429,"Pass"
"33196","591273",7,0.769230769230769,2,79.7777777777778,"Pass"
"33197","591273",8,0.481481481481481,1,75.8,"Pass"
"33198","591273",9,0.037037037037037,0,75.8,"Pass"
"33190","591273",10,0,0,75.8,"Pass"
"33199","591299",0,2.85714285714286,0,0,"Distinction"
"33200","591299",1,4.53846153846154,1,77,"Distinction"
"33202","591299",2,7.25925925925926,1,79,"Distinction"
"33203","591299",3,1.40740740740741,1,79.3333333333333,"Distinction"
"33204","591299",4,4.30769230769231,2,84.4,"Distinction"
"33205","591299",5,4.48148148148148,1,82,"Distinction"
"33206","591299",6,1.33333333333333,1,84.5714285714286,"Distinction"
"33207","591299",7,2.5,2,84.1111111111111,"Distinction"
"33208","591299",8,1.62962962962963,1,83.7,"Distinction"
"33209","591299",9,1.14814814814815,1,83.7272727272727,"Distinction"
"33201","591299",10,2.51851851851852,0,83.7272727272727,"Distinction"
"33210","591410",0,0,0,0,"Fail"
"33211","591410",1,2.96153846153846,1,70,"Fail"
"33213","591410",2,0.777777777777778,0,70,"Fail"
"33214","591410",3,0,2,75.6666666666667,"Fail"
"33215","591410",4,0.384615384615385,2,63.4,"Fail"
"33216","591410",5,0,0,63.4,"Fail"
"33217","591410",6,0,1,62.5,"Fail"
"33218","591410",7,0.346153846153846,1,67.8571428571429,"Fail"
"33219","591410",8,0,1,59.375,"Fail"
"33220","591410",9,0,0,59.375,"Fail"
"33212","591410",10,0,0,59.375,"Fail"
"33221","591414",0,2.64285714285714,0,0,"Pass"
"33222","591414",1,7.84615384615385,1,80,"Pass"
"33224","591414",2,5.51851851851852,0,80,"Pass"
"33225","591414",3,1.37037037037037,2,82,"Pass"
"33226","591414",4,2.92307692307692,2,76.8,"Pass"
"33227","591414",5,1.03703703703704,0,76.8,"Pass"
"33228","591414",6,2.40740740740741,2,70.5714285714286,"Pass"
"33229","591414",7,2.92307692307692,2,74,"Pass"
"33230","591414",8,0.740740740740741,1,72.6,"Pass"
"33231","591414",9,1.59259259259259,0,72.6,"Pass"
"33223","591414",10,0.333333333333333,0,72.6,"Pass"
"33232","591420",0,0,0,0,"Pass"
"33233","591420",1,2.30769230769231,1,75,"Pass"
"33235","591420",2,4.74074074074074,1,75,"Pass"
"33236","591420",3,3.25925925925926,1,76.6666666666667,"Pass"
"33237","591420",4,2.15384615384615,2,80.4,"Pass"
"33238","591420",5,1.2962962962963,0,80.4,"Pass"
"33239","591420",6,0.407407407407407,2,82.5714285714286,"Pass"
"33240","591420",7,1.88461538461538,1,81.375,"Pass"
"33241","591420",8,1.14814814814815,2,80.5,"Pass"
"33242","591420",9,0.555555555555556,0,80.5,"Pass"
"33234","591420",10,0.962962962962963,0,80.5,"Pass"
"33243","591440",0,1,0,0,"Fail"
"33244","591440",1,1.38461538461538,0,0,"Fail"
"33246","591440",2,0,0,0,"Fail"
"33247","591440",3,0,0,0,"Fail"
"33248","591440",4,0,0,0,"Fail"
"33249","591440",5,0,0,0,"Fail"
"33250","591440",6,0,0,0,"Fail"
"33251","591440",7,0,0,0,"Fail"
"33252","591440",8,0,0,0,"Fail"
"33253","591440",9,0,0,0,"Fail"
"33245","591440",10,0,0,0,"Fail"
"33254","591501",0,1.85714285714286,0,0,"Distinction"
"33255","591501",1,4.65384615384615,1,72,"Distinction"
"33257","591501",2,4.11111111111111,1,73.5,"Distinction"
"33258","591501",3,2.25925925925926,1,82.3333333333333,"Distinction"
"33259","591501",4,2.07692307692308,2,85.6,"Distinction"
"33260","591501",5,3.44444444444444,1,79.3333333333333,"Distinction"
"33261","591501",6,3.40740740740741,1,82.2857142857143,"Distinction"
"33262","591501",7,1.07692307692308,2,83.8888888888889,"Distinction"
"33263","591501",8,2.22222222222222,2,85,"Distinction"
"33264","591501",9,2.66666666666667,0,85,"Distinction"
"33256","591501",10,0.148148148148148,0,85,"Distinction"
"33265","591518",0,2.26086956521739,0,0,"Distinction"
"33266","591518",1,3.57692307692308,1,80,"Distinction"
"33268","591518",2,4.59259259259259,1,82.5,"Distinction"
"33269","591518",3,1.88888888888889,1,88.3333333333333,"Distinction"
"33270","591518",4,0.384615384615385,2,88,"Distinction"
"33271","591518",5,0.481481481481481,1,86.6666666666667,"Distinction"
"33272","591518",6,0.407407407407407,1,88.5714285714286,"Distinction"
"33273","591518",7,1.5,2,87.4444444444444,"Distinction"
"33274","591518",8,0,2,88.0909090909091,"Distinction"
"33275","591518",9,1.2962962962963,0,88.0909090909091,"Distinction"
"33267","591518",10,1.03703703703704,0,88.0909090909091,"Distinction"
"33276","591558",0,1.55555555555556,0,0,"Pass"
"33277","591558",1,5.80769230769231,1,67,"Pass"
"33279","591558",2,4.85185185185185,1,70,"Pass"
"33280","591558",3,4.51851851851852,1,80,"Pass"
"33281","591558",4,3.69230769230769,2,79.8,"Pass"
"33282","591558",5,2.55555555555556,0,79.8,"Pass"
"33283","591558",6,4.48148148148148,2,82.5714285714286,"Pass"
"33284","591558",7,3.61538461538462,2,82,"Pass"
"33285","591558",8,2.55555555555556,1,83.8,"Pass"
"33286","591558",9,6.62962962962963,0,83.8,"Pass"
"33278","591558",10,1.03703703703704,0,83.8,"Pass"
"33287","591574",0,2.16666666666667,0,0,"Pass"
"33288","591574",1,4.46153846153846,1,85,"Pass"
"33290","591574",2,3.81481481481481,1,85,"Pass"
"33291","591574",3,3,1,90,"Pass"
"33292","591574",4,3.19230769230769,2,81.6,"Pass"
"33293","591574",5,3.77777777777778,1,81.6666666666667,"Pass"
"33294","591574",6,2.96296296296296,1,81.4285714285714,"Pass"
"33295","591574",7,2.07692307692308,2,81.6666666666667,"Pass"
"33296","591574",8,3.03703703703704,1,81.5,"Pass"
"33297","591574",9,2.2962962962963,0,81.5,"Pass"
"33289","591574",10,0.111111111111111,0,81.5,"Pass"
"33298","591589",0,1.33333333333333,0,0,"Pass"
"33299","591589",1,5.38461538461539,1,68,"Pass"
"33301","591589",2,9.22222222222222,1,67.5,"Pass"
"33302","591589",3,1.74074074074074,1,78.3333333333333,"Pass"
"33303","591589",4,2.53846153846154,2,81.2,"Pass"
"33304","591589",5,3.66666666666667,1,79.1666666666667,"Pass"
"33305","591589",6,0.037037037037037,1,76.4285714285714,"Pass"
"33306","591589",7,3.15384615384615,2,79,"Pass"
"33307","591589",8,2.22222222222222,2,79,"Pass"
"33308","591589",9,3.92592592592593,0,79,"Pass"
"33300","591589",10,1.37037037037037,0,79,"Pass"
"33309","591591",0,0,0,0,"Fail"
"33310","591591",1,0.692307692307692,1,60,"Fail"
"33312","591591",2,1.7037037037037,1,58,"Fail"
"33313","591591",3,0.222222222222222,1,72,"Fail"
"33314","591591",4,0.576923076923077,2,75.4,"Fail"
"33315","591591",5,1.96296296296296,1,68.5,"Fail"
"33316","591591",6,0.518518518518518,1,73,"Fail"
"33317","591591",7,3.5,2,74.5555555555556,"Fail"
"33318","591591",8,1.48148148148148,1,73.1,"Fail"
"33319","591591",9,0,0,73.1,"Fail"
"33311","591591",10,0,0,73.1,"Fail"
"33320","591608",0,0,0,0,"Fail"
"33321","591608",1,0,0,0,"Fail"
"33323","591608",2,0,0,0,"Fail"
"33324","591608",3,0,0,0,"Fail"
"33325","591608",4,0,0,0,"Fail"
"33326","591608",5,0,0,0,"Fail"
"33327","591608",6,0,0,0,"Fail"
"33328","591608",7,0,0,0,"Fail"
"33329","591608",8,0,0,0,"Fail"
"33330","591608",9,0,0,0,"Fail"
"33322","591608",10,0,0,0,"Fail"
"33331","591785",0,1,0,0,"Fail"
"33332","591785",1,5.19230769230769,0,0,"Fail"
"33334","591785",2,1,1,60,"Fail"
"33335","591785",3,1.25925925925926,0,60,"Fail"
"33336","591785",4,1,2,36.6666666666667,"Fail"
"33337","591785",5,0,0,36.6666666666667,"Fail"
"33338","591785",6,0.740740740740741,0,36.6666666666667,"Fail"
"33339","591785",7,0,0,36.6666666666667,"Fail"
"33340","591785",8,0,0,36.6666666666667,"Fail"
"33341","591785",9,0,0,36.6666666666667,"Fail"
"33333","591785",10,0.037037037037037,0,36.6666666666667,"Fail"
"33342","591787",0,0,0,0,"Pass"
"33343","591787",1,0,1,50,"Pass"
"33345","591787",2,0.814814814814815,1,49,"Pass"
"33346","591787",3,0,1,59.3333333333333,"Pass"
"33347","591787",4,0.923076923076923,2,69.6,"Pass"
"33348","591787",5,1.11111111111111,1,68.8333333333333,"Pass"
"33349","591787",6,0.555555555555556,1,73.2857142857143,"Pass"
"33350","591787",7,0.346153846153846,2,71.4444444444444,"Pass"
"33351","591787",8,1.77777777777778,2,74.3636363636364,"Pass"
"33352","591787",9,0.666666666666667,0,74.3636363636364,"Pass"
"33344","591787",10,0,0,74.3636363636364,"Pass"
"33353","591820",0,3.23333333333333,0,0,"Pass"
"33354","591820",1,3.07692307692308,1,86,"Pass"
"33356","591820",2,1.74074074074074,1,87,"Pass"
"33357","591820",3,4.62962962962963,1,91.3333333333333,"Pass"
"33358","591820",4,7.80769230769231,2,91,"Pass"
"33359","591820",5,2.48148148148148,1,86.5,"Pass"
"33360","591820",6,0.296296296296296,1,85.5714285714286,"Pass"
"33361","591820",7,2.11538461538462,2,84.8888888888889,"Pass"
"33362","591820",8,2.62962962962963,2,85.7272727272727,"Pass"
"33363","591820",9,3.88888888888889,0,85.7272727272727,"Pass"
"33355","591820",10,0.444444444444444,0,85.7272727272727,"Pass"
"33364","591978",0,0,0,0,"Fail"
"33365","591978",1,7.26923076923077,1,62,"Fail"
"33367","591978",2,3.03703703703704,1,61,"Fail"
"33368","591978",3,0.851851851851852,1,74,"Fail"
"33369","591978",4,3.26923076923077,1,72,"Fail"
"33370","591978",5,1.96296296296296,1,67.8,"Fail"
"33371","591978",6,0.925925925925926,1,69.8333333333333,"Fail"
"33372","591978",7,1.73076923076923,1,66.8571428571429,"Fail"
"33373","591978",8,0,0,66.8571428571429,"Fail"
"33374","591978",9,0.37037037037037,0,66.8571428571429,"Fail"
"33366","591978",10,0.333333333333333,0,66.8571428571429,"Fail"
"33375","592081",0,2.54545454545455,0,0,"Fail"
"33376","592081",1,5.11538461538461,1,58,"Fail"
"33378","592081",2,5.92592592592593,1,63.5,"Fail"
"33379","592081",3,4.44444444444444,1,75.6666666666667,"Fail"
"33380","592081",4,1.46153846153846,1,76.75,"Fail"
"33381","592081",5,0,0,76.75,"Fail"
"33382","592081",6,0,0,76.75,"Fail"
"33383","592081",7,0,0,76.75,"Fail"
"33384","592081",8,0,0,76.75,"Fail"
"33385","592081",9,0,0,76.75,"Fail"
"33377","592081",10,0,0,76.75,"Fail"
"33386","592147",0,2,0,0,"Pass"
"33387","592147",1,4.80769230769231,1,72,"Pass"
"33389","592147",2,4.81481481481481,1,75.5,"Pass"
"33390","592147",3,2.74074074074074,1,83.6666666666667,"Pass"
"33391","592147",4,4.57692307692308,2,84.6,"Pass"
"33392","592147",5,1.33333333333333,0,84.6,"Pass"
"33393","592147",6,1.7037037037037,2,86.4285714285714,"Pass"
"33394","592147",7,3.30769230769231,2,82.4444444444444,"Pass"
"33395","592147",8,3.88888888888889,2,82.2727272727273,"Pass"
"33396","592147",9,2.37037037037037,0,82.2727272727273,"Pass"
"33388","592147",10,2.22222222222222,0,82.2727272727273,"Pass"
"33397","592205",0,2.66666666666667,0,0,"Pass"
"33398","592205",1,1.34615384615385,1,42,"Pass"
"33400","592205",2,0.925925925925926,1,39,"Pass"
"33401","592205",3,0.481481481481481,1,59.3333333333333,"Pass"
"33402","592205",4,0.5,2,66.4,"Pass"
"33403","592205",5,1.14814814814815,1,62.8333333333333,"Pass"
"33404","592205",6,0.0740740740740741,1,68.1428571428571,"Pass"
"33405","592205",7,0.846153846153846,2,66.1111111111111,"Pass"
"33406","592205",8,1.2962962962963,2,67.9090909090909,"Pass"
"33407","592205",9,0.0740740740740741,0,67.9090909090909,"Pass"
"33399","592205",10,1.07407407407407,0,67.9090909090909,"Pass"
"33408","592256",0,1.93103448275862,0,0,"Fail"
"33409","592256",1,3.42307692307692,0,0,"Fail"
"33411","592256",2,0.222222222222222,0,0,"Fail"
"33412","592256",3,0,0,0,"Fail"
"33413","592256",4,0,0,0,"Fail"
"33414","592256",5,0,0,0,"Fail"
"33415","592256",6,0,0,0,"Fail"
"33416","592256",7,0.0384615384615385,0,0,"Fail"
"33417","592256",8,0,0,0,"Fail"
"33418","592256",9,0,0,0,"Fail"
"33410","592256",10,0,0,0,"Fail"
"33419","592290",0,1.84615384615385,0,0,"Pass"
"33420","592290",1,1.73076923076923,1,64,"Pass"
"33422","592290",2,1.96296296296296,1,59.5,"Pass"
"33423","592290",3,2.07407407407407,1,73,"Pass"
"33424","592290",4,1.57692307692308,2,74.2,"Pass"
"33425","592290",5,0.962962962962963,1,72.1666666666667,"Pass"
"33426","592290",6,0.666666666666667,1,76.1428571428571,"Pass"
"33427","592290",7,2.30769230769231,2,76.4444444444444,"Pass"
"33428","592290",8,1.40740740740741,2,74.3636363636364,"Pass"
"33429","592290",9,0.111111111111111,0,74.3636363636364,"Pass"
"33421","592290",10,1.44444444444444,0,74.3636363636364,"Pass"
"33430","592317",0,4.03448275862069,0,0,"Pass"
"33431","592317",1,4,1,75,"Pass"
"33433","592317",2,2.37037037037037,1,72,"Pass"
"33434","592317",3,1.14814814814815,1,81.3333333333333,"Pass"
"33435","592317",4,1.61538461538462,2,76.4,"Pass"
"33436","592317",5,1.22222222222222,1,74.8333333333333,"Pass"
"33437","592317",6,1.14814814814815,1,75.5714285714286,"Pass"
"33438","592317",7,1.5,2,76.6666666666667,"Pass"
"33439","592317",8,1.37037037037037,2,78.4545454545455,"Pass"
"33440","592317",9,0.185185185185185,0,78.4545454545455,"Pass"
"33432","592317",10,0,0,78.4545454545455,"Pass"
"33441","592322",0,2.45238095238095,0,0,"Pass"
"33442","592322",1,11.1538461538462,1,78,"Pass"
"33444","592322",2,20.0740740740741,1,74,"Pass"
